Statistically Significant Difference: Percent Total by All Categories

+------------+--------+----------+---------+---------------+---------+
|  variable  | table  | sumlevel | sig_dif | sig_dif_count | percent |
| b01001_012 | b01001 |   795    |  False  |      1412     |   59.4  |
| b01001_012 | b01001 |   795    |   True  |      966      |   40.6  |
| b01001_012 | b01001 |   860    |  False  |     28686     |   86.6  |
| b01001_012 | b01001 |   860    |   True  |      4434     |   13.4  |
| b01001_013 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_013 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_013 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_013 | b01001 |   040    |  False  |       9       |   17.3  |
| b01001_013 | b01001 |   040    |   True  |       43      |   82.7  |
| b01001_013 | b01001 |   050    |  False  |      2375     |   73.8  |
| b01001_013 | b01001 |   050    |   True  |      845      |   26.2  |
| b01001_013 | b01001 |   060    |  False  |     32024     |   87.6  |
| b01001_013 | b01001 |   060    |   True  |      4520     |   12.4  |
| b01001_013 | b01001 |   140    |  False  |     62222     |   84.5  |
| b01001_013 | b01001 |   140    |   True  |     11420     |   15.5  |
| b01001_013 | b01001 |   150    |  False  |     194394    |   88.4  |
| b01001_013 | b01001 |   150    |   True  |     25580     |   11.6  |
| b01001_013 | b01001 |   160    |  False  |     26312     |   89.2  |
| b01001_013 | b01001 |   160    |   True  |      3198     |   10.8  |
| b01001_013 | b01001 |   170    |  False  |       5       |   62.5  |
| b01001_013 | b01001 |   170    |   True  |       3       |   37.5  |
| b01001_013 | b01001 |   250    |  False  |      623      |   89.9  |
| b01001_013 | b01001 |   250    |   True  |       70      |   10.1  |
| b01001_013 | b01001 |   251    |  False  |      444      |   92.5  |
| b01001_013 | b01001 |   251    |   True  |       36      |   7.5   |
| b01001_013 | b01001 |   256    |  False  |      432      |   89.8  |
| b01001_013 | b01001 |   256    |   True  |       49      |   10.2  |
| b01001_013 | b01001 |   258    |  False  |      804      |   87.9  |
| b01001_013 | b01001 |   258    |   True  |      111      |   12.1  |
| b01001_013 | b01001 |   310    |  False  |      532      |   66.8  |
| b01001_013 | b01001 |   310    |   True  |      264      |   33.2  |
| b01001_013 | b01001 |   400    |  False  |      2914     |   81.1  |
| b01001_013 | b01001 |   400    |   True  |      678      |   18.9  |
| b01001_013 | b01001 |   500    |  False  |      159      |   43.2  |
| b01001_013 | b01001 |   500    |   True  |      209      |   56.8  |
| b01001_013 | b01001 |   795    |  False  |      1632     |   68.6  |
| b01001_013 | b01001 |   795    |   True  |      746      |   31.4  |
| b01001_013 | b01001 |   860    |  False  |     28706     |   86.7  |
| b01001_013 | b01001 |   860    |   True  |      4414     |   13.3  |
| b01001_014 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_014 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_014 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_014 | b01001 |   040    |  False  |       11      |   21.2  |
| b01001_014 | b01001 |   040    |   True  |       41      |   78.8  |
| b01001_014 | b01001 |   050    |  False  |      2269     |   70.5  |
| b01001_014 | b01001 |   050    |   True  |      951      |   29.5  |
| b01001_014 | b01001 |   060    |  False  |     31778     |   87.0  |
| b01001_014 | b01001 |   060    |   True  |      4766     |   13.0  |
| b01001_014 | b01001 |   140    |  False  |     62193     |   84.5  |
| b01001_014 | b01001 |   140    |   True  |     11449     |   15.5  |
| b01001_014 | b01001 |   150    |  False  |     193948    |   88.2  |
| b01001_014 | b01001 |   150    |   True  |     26026     |   11.8  |
| b01001_014 | b01001 |   160    |  False  |     26239     |   88.9  |
| b01001_014 | b01001 |   160    |   True  |      3271     |   11.1  |
| b01001_014 | b01001 |   170    |  False  |       6       |   75.0  |
| b01001_014 | b01001 |   170    |   True  |       2       |   25.0  |
| b01001_014 | b01001 |   250    |  False  |      624      |   90.0  |
| b01001_014 | b01001 |   250    |   True  |       69      |   10.0  |
| b01001_014 | b01001 |   251    |  False  |      418      |   87.1  |
| b01001_014 | b01001 |   251    |   True  |       62      |   12.9  |
| b01001_014 | b01001 |   256    |  False  |      427      |   88.8  |
| b01001_014 | b01001 |   256    |   True  |       54      |   11.2  |
| b01001_014 | b01001 |   258    |  False  |      799      |   87.3  |
| b01001_014 | b01001 |   258    |   True  |      116      |   12.7  |
| b01001_014 | b01001 |   310    |  False  |      518      |   65.1  |
| b01001_014 | b01001 |   310    |   True  |      278      |   34.9  |
| b01001_014 | b01001 |   400    |  False  |      2905     |   80.9  |
| b01001_014 | b01001 |   400    |   True  |      687      |   19.1  |
| b01001_014 | b01001 |   500    |  False  |      151      |   41.0  |
| b01001_014 | b01001 |   500    |   True  |      217      |   59.0  |
| b01001_014 | b01001 |   795    |  False  |      1581     |   66.5  |
| b01001_014 | b01001 |   795    |   True  |      797      |   33.5  |
| b01001_014 | b01001 |   860    |  False  |     28507     |   86.1  |
| b01001_014 | b01001 |   860    |   True  |      4613     |   13.9  |
| b01001_015 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_015 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_015 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_015 | b01001 |   040    |  False  |       1       |   1.9   |
| b01001_015 | b01001 |   040    |   True  |       51      |   98.1  |
| b01001_015 | b01001 |   050    |  False  |      1099     |   34.1  |
| b01001_015 | b01001 |   050    |   True  |      2121     |   65.9  |
| b01001_015 | b01001 |   060    |  False  |     31322     |   85.7  |
| b01001_015 | b01001 |   060    |   True  |      5222     |   14.3  |
| b01001_015 | b01001 |   140    |  False  |     62097     |   84.3  |
| b01001_015 | b01001 |   140    |   True  |     11545     |   15.7  |
| b01001_015 | b01001 |   150    |  False  |     193131    |   87.8  |
| b01001_015 | b01001 |   150    |   True  |     26843     |   12.2  |
| b01001_015 | b01001 |   160    |  False  |     26033     |   88.2  |
| b01001_015 | b01001 |   160    |   True  |      3477     |   11.8  |
| b01001_015 | b01001 |   170    |   True  |       8       |  100.0  |
| b01001_015 | b01001 |   250    |  False  |      605      |   87.3  |
| b01001_015 | b01001 |   250    |   True  |       88      |   12.7  |
| b01001_015 | b01001 |   251    |  False  |      418      |   87.1  |
| b01001_015 | b01001 |   251    |   True  |       62      |   12.9  |
| b01001_015 | b01001 |   256    |  False  |      419      |   87.1  |
| b01001_015 | b01001 |   256    |   True  |       62      |   12.9  |
| b01001_015 | b01001 |   258    |  False  |      789      |   86.2  |
| b01001_015 | b01001 |   258    |   True  |      126      |   13.8  |
| b01001_015 | b01001 |   310    |  False  |      193      |   24.2  |
| b01001_015 | b01001 |   310    |   True  |      603      |   75.8  |
| b01001_015 | b01001 |   400    |  False  |      2794     |   77.8  |
| b01001_015 | b01001 |   400    |   True  |      798      |   22.2  |
| b01001_015 | b01001 |   500    |  False  |      100      |   27.2  |
| b01001_015 | b01001 |   500    |   True  |      268      |   72.8  |
| b01001_015 | b01001 |   795    |  False  |      1251     |   52.6  |
| b01001_015 | b01001 |   795    |   True  |      1127     |   47.4  |
| b01001_015 | b01001 |   860    |  False  |     28175     |   85.1  |
| b01001_015 | b01001 |   860    |   True  |      4945     |   14.9  |
| b01001_016 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_016 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_016 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_016 | b01001 |   040    |  False  |       2       |   3.8   |
| b01001_016 | b01001 |   040    |   True  |       50      |   96.2  |
| b01001_016 | b01001 |   050    |  False  |      956      |   29.7  |
| b01001_016 | b01001 |   050    |   True  |      2263     |   70.3  |
| b01001_016 | b01001 |   050    |   nan   |       1       |   0.0   |
| b01001_016 | b01001 |   060    |  False  |     31087     |   85.1  |
| b01001_016 | b01001 |   060    |   True  |      5457     |   14.9  |
| b01001_016 | b01001 |   140    |  False  |     62090     |   84.3  |
| b01001_016 | b01001 |   140    |   True  |     11552     |   15.7  |
| b01001_016 | b01001 |   150    |  False  |     192597    |   87.6  |
| b01001_016 | b01001 |   150    |   True  |     27377     |   12.4  |
| b01001_016 | b01001 |   160    |  False  |     25875     |   87.7  |
| b01001_016 | b01001 |   160    |   True  |      3635     |   12.3  |
| b01001_016 | b01001 |   170    |  False  |       2       |   25.0  |
| b01001_016 | b01001 |   170    |   True  |       6       |   75.0  |
| b01001_016 | b01001 |   250    |  False  |      621      |   89.6  |
| b01001_016 | b01001 |   250    |   True  |       72      |   10.4  |
| b01001_016 | b01001 |   251    |  False  |      426      |   88.8  |
| b01001_016 | b01001 |   251    |   True  |       54      |   11.2  |
| b01001_016 | b01001 |   256    |  False  |      423      |   87.9  |
| b01001_016 | b01001 |   256    |   True  |       58      |   12.1  |
| b01001_016 | b01001 |   258    |  False  |      794      |   86.8  |
| b01001_016 | b01001 |   258    |   True  |      121      |   13.2  |
| b01001_016 | b01001 |   310    |  False  |      147      |   18.5  |
| b01001_016 | b01001 |   310    |   True  |      649      |   81.5  |
| b01001_016 | b01001 |   400    |  False  |      2813     |   78.3  |
| b01001_016 | b01001 |   400    |   True  |      779      |   21.7  |
| b01001_016 | b01001 |   500    |  False  |      108      |   29.3  |
| b01001_016 | b01001 |   500    |   True  |      260      |   70.7  |
| b01001_016 | b01001 |   795    |  False  |      1214     |   51.1  |
| b01001_016 | b01001 |   795    |   True  |      1164     |   48.9  |
| b01001_016 | b01001 |   860    |  False  |     27895     |   84.2  |
| b01001_016 | b01001 |   860    |   True  |      5225     |   15.8  |
| b01001_017 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_017 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_017 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_017 | b01001 |   040    |  False  |       15      |   28.8  |
| b01001_017 | b01001 |   040    |   True  |       37      |   71.2  |
| b01001_017 | b01001 |   050    |  False  |      2441     |   75.8  |
| b01001_017 | b01001 |   050    |   True  |      779      |   24.2  |
| b01001_017 | b01001 |   060    |  False  |     31701     |   86.7  |
| b01001_017 | b01001 |   060    |   True  |      4843     |   13.3  |
| b01001_017 | b01001 |   140    |  False  |     62804     |   85.3  |
| b01001_017 | b01001 |   140    |   True  |     10838     |   14.7  |
| b01001_017 | b01001 |   150    |  False  |     193695    |   88.1  |
| b01001_017 | b01001 |   150    |   True  |     26279     |   11.9  |
| b01001_017 | b01001 |   160    |  False  |     26087     |   88.4  |
| b01001_017 | b01001 |   160    |   True  |      3423     |   11.6  |
| b01001_017 | b01001 |   170    |  False  |       7       |   87.5  |
| b01001_017 | b01001 |   170    |   True  |       1       |   12.5  |
| b01001_017 | b01001 |   250    |  False  |      635      |   91.6  |
| b01001_017 | b01001 |   250    |   True  |       58      |   8.4   |
| b01001_017 | b01001 |   251    |  False  |      435      |   90.6  |
| b01001_017 | b01001 |   251    |   True  |       45      |   9.4   |
| b01001_017 | b01001 |   256    |  False  |      427      |   88.8  |
| b01001_017 | b01001 |   256    |   True  |       54      |   11.2  |
| b01001_017 | b01001 |   258    |  False  |      795      |   86.9  |
| b01001_017 | b01001 |   258    |   True  |      120      |   13.1  |
| b01001_017 | b01001 |   310    |  False  |      570      |   71.6  |
| b01001_017 | b01001 |   310    |   True  |      226      |   28.4  |
| b01001_017 | b01001 |   400    |  False  |      3008     |   83.7  |
| b01001_017 | b01001 |   400    |   True  |      584      |   16.3  |
| b01001_017 | b01001 |   500    |  False  |      174      |   47.3  |
| b01001_017 | b01001 |   500    |   True  |      194      |   52.7  |
| b01001_017 | b01001 |   795    |  False  |      1643     |   69.1  |
| b01001_017 | b01001 |   795    |   True  |      735      |   30.9  |
| b01001_017 | b01001 |   860    |  False  |     28517     |   86.1  |
| b01001_017 | b01001 |   860    |   True  |      4603     |   13.9  |
| b01001_018 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_018 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_018 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_018 | b01001 |   040    |  False  |       9       |   17.3  |
| b01001_018 | b01001 |   040    |   True  |       43      |   82.7  |
| b01001_018 | b01001 |   050    |  False  |      2525     |   78.4  |
| b01001_018 | b01001 |   050    |   True  |      695      |   21.6  |
| b01001_018 | b01001 |   060    |  False  |     32704     |   89.5  |
| b01001_018 | b01001 |   060    |   True  |      3840     |   10.5  |
| b01001_018 | b01001 |   140    |  False  |     64282     |   87.3  |
| b01001_018 | b01001 |   140    |   True  |      9360     |   12.7  |
| b01001_018 | b01001 |   150    |  False  |     205674    |   93.5  |
| b01001_018 | b01001 |   150    |   True  |     14300     |   6.5   |
| b01001_018 | b01001 |   160    |  False  |     27039     |   91.6  |
| b01001_018 | b01001 |   160    |   True  |      2471     |   8.4   |
| b01001_018 | b01001 |   170    |  False  |       3       |   37.5  |
| b01001_018 | b01001 |   170    |   True  |       5       |   62.5  |
| b01001_018 | b01001 |   250    |  False  |      640      |   92.4  |
| b01001_018 | b01001 |   250    |   True  |       53      |   7.6   |
| b01001_018 | b01001 |   251    |  False  |      443      |   92.3  |
| b01001_018 | b01001 |   251    |   True  |       37      |   7.7   |
| b01001_018 | b01001 |   256    |  False  |      434      |   90.2  |
| b01001_018 | b01001 |   256    |   True  |       47      |   9.8   |
| b01001_018 | b01001 |   258    |  False  |      828      |   90.5  |
| b01001_018 | b01001 |   258    |   True  |       87      |   9.5   |
| b01001_018 | b01001 |   310    |  False  |      594      |   74.6  |
| b01001_018 | b01001 |   310    |   True  |      202      |   25.4  |
| b01001_018 | b01001 |   400    |  False  |      3035     |   84.5  |
| b01001_018 | b01001 |   400    |   True  |      557      |   15.5  |
| b01001_018 | b01001 |   500    |  False  |      144      |   39.1  |
| b01001_018 | b01001 |   500    |   True  |      224      |   60.9  |
