"table"	"variable"	"sumlevel"	"sig_dif"	"sig_dif_count"
"b01001"	"b01001_018"	"160"	True	2471
"b01001"	"b01001_018"	"170"	False	3
"b01001"	"b01001_018"	"170"	True	5
"b01001"	"b01001_018"	"250"	False	640
"b01001"	"b01001_018"	"250"	True	53
"b01001"	"b01001_018"	"251"	False	443
"b01001"	"b01001_018"	"251"	True	37
"b01001"	"b01001_018"	"256"	False	434
"b01001"	"b01001_018"	"256"	True	47
"b01001"	"b01001_018"	"258"	False	828
"b01001"	"b01001_018"	"258"	True	87
"b01001"	"b01001_018"	"310"	False	594
"b01001"	"b01001_018"	"310"	True	202
"b01001"	"b01001_018"	"400"	False	3035
"b01001"	"b01001_018"	"400"	True	557
"b01001"	"b01001_018"	"500"	False	144
"b01001"	"b01001_018"	"500"	True	224
"b01001"	"b01001_018"	"795"	False	1780
"b01001"	"b01001_018"	"795"	True	598
"b01001"	"b01001_018"	"860"	False	29475
"b01001"	"b01001_018"	"860"	True	3645
"b01001"	"b01001_019"	"010"	True	1
"b01001"	"b01001_019"	"020"	True	4
"b01001"	"b01001_019"	"030"	True	9
"b01001"	"b01001_019"	"040"	False	1
"b01001"	"b01001_019"	"040"	True	51
"b01001"	"b01001_019"	"050"	False	2403
"b01001"	"b01001_019"	"050"	True	817
"b01001"	"b01001_019"	"060"	False	32203
"b01001"	"b01001_019"	"060"	True	4341
"b01001"	"b01001_019"	"140"	False	63615
"b01001"	"b01001_019"	"140"	True	10027
"b01001"	"b01001_019"	"150"	False	201122
"b01001"	"b01001_019"	"150"	True	18852
"b01001"	"b01001_019"	"160"	False	26579
"b01001"	"b01001_019"	"160"	True	2931
"b01001"	"b01001_019"	"170"	False	3
"b01001"	"b01001_019"	"170"	True	5
"b01001"	"b01001_019"	"250"	False	638
"b01001"	"b01001_019"	"250"	True	55
"b01001"	"b01001_019"	"251"	False	439
"b01001"	"b01001_019"	"251"	True	41
"b01001"	"b01001_019"	"256"	False	434
"b01001"	"b01001_019"	"256"	True	47
"b01001"	"b01001_019"	"258"	False	827
"b01001"	"b01001_019"	"258"	True	88
"b01001"	"b01001_019"	"310"	False	543
"b01001"	"b01001_019"	"310"	True	253
"b01001"	"b01001_019"	"400"	False	2977
"b01001"	"b01001_019"	"400"	True	615
"b01001"	"b01001_019"	"500"	False	92
"b01001"	"b01001_019"	"500"	True	276
"b01001"	"b01001_019"	"795"	False	1623
"b01001"	"b01001_019"	"795"	True	755
"b01001"	"b01001_019"	"860"	False	28959
"b01001"	"b01001_019"	"860"	True	4161
"b01001"	"b01001_020"	"010"	True	1
"b01001"	"b01001_020"	"020"	True	4
"b01001"	"b01001_020"	"030"	True	9
"b01001"	"b01001_020"	"040"	False	2
"b01001"	"b01001_020"	"040"	True	50
"b01001"	"b01001_020"	"050"	False	2379
"b01001"	"b01001_020"	"050"	True	841
"b01001"	"b01001_020"	"060"	False	32695
"b01001"	"b01001_020"	"060"	True	3849
"b01001"	"b01001_020"	"140"	False	64494
"b01001"	"b01001_020"	"140"	True	9148
"b01001"	"b01001_020"	"150"	False	207699
"b01001"	"b01001_020"	"150"	True	12275
"b01001"	"b01001_020"	"160"	False	27089
"b01001"	"b01001_020"	"160"	True	2421
"b01001"	"b01001_020"	"170"	False	5
"b01001"	"b01001_020"	"170"	True	3
"b01001"	"b01001_020"	"250"	False	643
"b01001"	"b01001_020"	"250"	True	50
"b01001"	"b01001_020"	"251"	False	456
"b01001"	"b01001_020"	"251"	True	24
"b01001"	"b01001_020"	"256"	False	436
"b01001"	"b01001_020"	"256"	True	45
"b01001"	"b01001_020"	"258"	False	838
"b01001"	"b01001_020"	"258"	True	77
"b01001"	"b01001_020"	"310"	False	502
"b01001"	"b01001_020"	"310"	True	294
"b01001"	"b01001_020"	"400"	False	2952
"b01001"	"b01001_020"	"400"	True	640
"b01001"	"b01001_020"	"500"	False	90
"b01001"	"b01001_020"	"500"	True	278
"b01001"	"b01001_020"	"795"	False	1604
"b01001"	"b01001_020"	"795"	True	774
"b01001"	"b01001_020"	"860"	False	29323
"b01001"	"b01001_020"	"860"	True	3797
"b01001"	"b01001_021"	"010"	True	1
"b01001"	"b01001_021"	"020"	True	4
"b01001"	"b01001_021"	"030"	True	9
"b01001"	"b01001_021"	"040"	True	52
"b01001"	"b01001_021"	"050"	False	1977
"b01001"	"b01001_021"	"050"	True	1243
"b01001"	"b01001_021"	"060"	False	31434
"b01001"	"b01001_021"	"060"	True	5110
"b01001"	"b01001_021"	"140"	False	62665
"b01001"	"b01001_021"	"140"	True	10977
"b01001"	"b01001_021"	"150"	False	202867
"b01001"	"b01001_021"	"150"	True	17107
"b01001"	"b01001_021"	"160"	False	26268
"b01001"	"b01001_021"	"160"	True	3242
"b01001"	"b01001_021"	"170"	False	3
"b01001"	"b01001_021"	"170"	True	5
"b01001"	"b01001_021"	"250"	False	620
"b01001"	"b01001_021"	"250"	True	73
"b01001"	"b01001_021"	"251"	False	433
"b01001"	"b01001_021"	"251"	True	47
"b01001"	"b01001_021"	"256"	False	426
"b01001"	"b01001_021"	"256"	True	55
"b01001"	"b01001_021"	"258"	False	826
"b01001"	"b01001_021"	"258"	True	89
"b01001"	"b01001_021"	"310"	False	370
"b01001"	"b01001_021"	"310"	True	426
"b01001"	"b01001_021"	"400"	False	2771
"b01001"	"b01001_021"	"400"	True	821
"b01001"	"b01001_021"	"500"	False	3
"b01001"	"b01001_021"	"500"	True	365
"b01001"	"b01001_021"	"795"	False	897
"b01001"	"b01001_021"	"795"	True	1481
"b01001"	"b01001_021"	"860"	False	28050
"b01001"	"b01001_021"	"860"	True	5070
"b01001"	"b01001_022"	"010"	True	1
"b01001"	"b01001_022"	"020"	True	4
"b01001"	"b01001_022"	"030"	True	9
"b01001"	"b01001_022"	"040"	True	52
"b01001"	"b01001_022"	"050"	False	1891
"b01001"	"b01001_022"	"050"	True	1329
"b01001"	"b01001_022"	"060"	False	31148
"b01001"	"b01001_022"	"060"	True	5396
"b01001"	"b01001_022"	"140"	False	61675
"b01001"	"b01001_022"	"140"	True	11967
"b01001"	"b01001_022"	"150"	False	199617
"b01001"	"b01001_022"	"150"	True	20357
"b01001"	"b01001_022"	"160"	False	25878
"b01001"	"b01001_022"	"160"	True	3632
"b01001"	"b01001_022"	"170"	False	2
"b01001"	"b01001_022"	"170"	True	6
"b01001"	"b01001_022"	"250"	False	624
"b01001"	"b01001_022"	"250"	True	69
"b01001"	"b01001_022"	"251"	False	427
"b01001"	"b01001_022"	"251"	True	53
"b01001"	"b01001_022"	"256"	False	408
"b01001"	"b01001_022"	"256"	True	73
"b01001"	"b01001_022"	"258"	False	794
"b01001"	"b01001_022"	"258"	True	121
"b01001"	"b01001_022"	"310"	False	324
"b01001"	"b01001_022"	"310"	True	472
"b01001"	"b01001_022"	"400"	False	2754
"b01001"	"b01001_022"	"400"	True	838
"b01001"	"b01001_022"	"500"	False	5
"b01001"	"b01001_022"	"500"	True	363
"b01001"	"b01001_022"	"795"	False	773
"b01001"	"b01001_022"	"795"	True	1605
"b01001"	"b01001_022"	"860"	False	27495
"b01001"	"b01001_022"	"860"	True	5625
"b01001"	"b01001_023"	"010"	True	1
"b01001"	"b01001_023"	"020"	True	4
"b01001"	"b01001_023"	"030"	True	9
"b01001"	"b01001_023"	"040"	True	52
"b01001"	"b01001_023"	"050"	False	2117
"b01001"	"b01001_023"	"050"	True	1103
"b01001"	"b01001_023"	"060"	False	32193
"b01001"	"b01001_023"	"060"	True	4351
"b01001"	"b01001_023"	"140"	False	63861
"b01001"	"b01001_023"	"140"	True	9781
"b01001"	"b01001_023"	"150"	False	205479
"b01001"	"b01001_023"	"150"	True	14495
"b01001"	"b01001_023"	"160"	False	26799
"b01001"	"b01001_023"	"160"	True	2711
"b01001"	"b01001_023"	"170"	False	2
"b01001"	"b01001_023"	"170"	True	6
"b01001"	"b01001_023"	"250"	False	640
"b01001"	"b01001_023"	"250"	True	53
"b01001"	"b01001_023"	"251"	False	450
"b01001"	"b01001_023"	"251"	True	30
"b01001"	"b01001_023"	"256"	False	433
"b01001"	"b01001_023"	"256"	True	48
"b01001"	"b01001_023"	"258"	False	832
"b01001"	"b01001_023"	"258"	True	83
"b01001"	"b01001_023"	"310"	False	428
"b01001"	"b01001_023"	"310"	True	368
"b01001"	"b01001_023"	"400"	False	2882
"b01001"	"b01001_023"	"400"	True	710
"b01001"	"b01001_023"	"500"	False	51
"b01001"	"b01001_023"	"500"	True	317
"b01001"	"b01001_023"	"795"	False	1251
"b01001"	"b01001_023"	"795"	True	1127
"b01001"	"b01001_023"	"860"	False	28829
"b01001"	"b01001_023"	"860"	True	4291
"b01001"	"b01001_024"	"010"	True	1
"b01001"	"b01001_024"	"020"	False	1
"b01001"	"b01001_024"	"020"	True	3
"b01001"	"b01001_024"	"030"	False	2
"b01001"	"b01001_024"	"030"	True	7
"b01001"	"b01001_024"	"040"	False	16
"b01001"	"b01001_024"	"040"	True	36
"b01001"	"b01001_024"	"050"	False	2596
"b01001"	"b01001_024"	"050"	True	624
"b01001"	"b01001_024"	"060"	False	33334
"b01001"	"b01001_024"	"060"	True	3210
"b01001"	"b01001_024"	"140"	False	65946
"b01001"	"b01001_024"	"140"	True	7696
"b01001"	"b01001_024"	"150"	False	211089
"b01001"	"b01001_024"	"150"	True	8885
"b01001"	"b01001_024"	"160"	False	27545
"b01001"	"b01001_024"	"160"	True	1965
"b01001"	"b01001_024"	"170"	False	8
"b01001"	"b01001_024"	"250"	False	662
"b01001"	"b01001_024"	"250"	True	31
"b01001"	"b01001_024"	"251"	False	460
"b01001"	"b01001_024"	"251"	True	20
"b01001"	"b01001_024"	"256"	False	451
"b01001"	"b01001_024"	"256"	True	30
"b01001"	"b01001_024"	"258"	False	880
"b01001"	"b01001_024"	"258"	True	35
"b01001"	"b01001_024"	"310"	False	603
"b01001"	"b01001_024"	"310"	True	193
"b01001"	"b01001_024"	"400"	False	3097
"b01001"	"b01001_024"	"400"	True	495
"b01001"	"b01001_024"	"500"	False	232
"b01001"	"b01001_024"	"500"	True	136
"b01001"	"b01001_024"	"795"	False	1837
"b01001"	"b01001_024"	"795"	True	541
"b01001"	"b01001_024"	"860"	False	29907
"b01001"	"b01001_024"	"860"	True	3213
"b01001"	"b01001_025"	"010"	True	1
"b01001"	"b01001_025"	"020"	True	4
"b01001"	"b01001_025"	"030"	True	9
"b01001"	"b01001_025"	"040"	False	4
"b01001"	"b01001_025"	"040"	True	48
"b01001"	"b01001_025"	"050"	False	2581
"b01001"	"b01001_025"	"050"	True	639
"b01001"	"b01001_025"	"060"	False	34064
"b01001"	"b01001_025"	"060"	True	2480
"b01001"	"b01001_025"	"140"	False	67631
"b01001"	"b01001_025"	"140"	True	6011
"b01001"	"b01001_025"	"150"	False	213909
"b01001"	"b01001_025"	"150"	True	6065
"b01001"	"b01001_025"	"160"	False	27913
"b01001"	"b01001_025"	"160"	True	1597
"b01001"	"b01001_025"	"170"	False	6
"b01001"	"b01001_025"	"170"	True	2
"b01001"	"b01001_025"	"250"	False	654
"b01001"	"b01001_025"	"250"	True	39
"b01001"	"b01001_025"	"251"	False	465
"b01001"	"b01001_025"	"251"	True	15
"b01001"	"b01001_025"	"256"	False	444
"b01001"	"b01001_025"	"256"	True	37
"b01001"	"b01001_025"	"258"	False	877
"b01001"	"b01001_025"	"258"	True	38
"b01001"	"b01001_025"	"310"	False	587
"b01001"	"b01001_025"	"310"	True	209
"b01001"	"b01001_025"	"400"	False	3124
"b01001"	"b01001_025"	"400"	True	468
"b01001"	"b01001_025"	"500"	False	178
"b01001"	"b01001_025"	"500"	True	190
"b01001"	"b01001_025"	"795"	False	1820
"b01001"	"b01001_025"	"795"	True	558
"b01001"	"b01001_025"	"860"	False	30539
"b01001"	"b01001_025"	"860"	True	2581
"b01001"	"b01001_026"	"010"	True	1
"b01001"	"b01001_026"	"020"	True	4
"b01001"	"b01001_026"	"030"	True	9
"b01001"	"b01001_026"	"040"	False	2
"b01001"	"b01001_026"	"040"	True	50
"b01001"	"b01001_026"	"050"	False	812
"b01001"	"b01001_026"	"050"	True	2408
"b01001"	"b01001_026"	"060"	False	29351
"b01001"	"b01001_026"	"060"	True	7193
"b01001"	"b01001_026"	"140"	False	58830
"b01001"	"b01001_026"	"140"	True	14812
"b01001"	"b01001_026"	"150"	False	184514
"b01001"	"b01001_026"	"150"	True	35460
"b01001"	"b01001_026"	"160"	False	23753
"b01001"	"b01001_026"	"160"	True	5757
"b01001"	"b01001_026"	"170"	False	2
"b01001"	"b01001_026"	"170"	True	6
"b01001"	"b01001_026"	"250"	False	573
"b01001"	"b01001_026"	"250"	True	120
"b01001"	"b01001_026"	"251"	False	389
"b01001"	"b01001_026"	"251"	True	91
"b01001"	"b01001_026"	"256"	False	402
"b01001"	"b01001_026"	"256"	True	79
"b01001"	"b01001_026"	"258"	False	759
"b01001"	"b01001_026"	"258"	True	156
"b01001"	"b01001_026"	"310"	False	115
"b01001"	"b01001_026"	"310"	True	681
"b01001"	"b01001_026"	"400"	False	2500
"b01001"	"b01001_026"	"400"	True	1092
"b01001"	"b01001_026"	"500"	False	54
"b01001"	"b01001_026"	"500"	True	314
"b01001"	"b01001_026"	"795"	False	658
"b01001"	"b01001_026"	"795"	True	1720
"b01001"	"b01001_026"	"860"	False	25732
"b01001"	"b01001_026"	"860"	True	7388
"b01001"	"b01001_027"	"010"	True	1
"b01001"	"b01001_027"	"020"	True	4
"b01001"	"b01001_027"	"030"	False	1
"b01001"	"b01001_027"	"030"	True	8
"b01001"	"b01001_027"	"040"	False	5
"b01001"	"b01001_027"	"040"	True	47
"b01001"	"b01001_027"	"050"	False	1655
"b01001"	"b01001_027"	"050"	True	1565
"b01001"	"b01001_027"	"060"	False	32011
"b01001"	"b01001_027"	"060"	True	4533
"b01001"	"b01001_027"	"140"	False	62333
"b01001"	"b01001_027"	"140"	True	11309
"b01001"	"b01001_027"	"150"	False	195910
"b01001"	"b01001_027"	"150"	True	24064
"b01001"	"b01001_027"	"160"	False	26256
"b01001"	"b01001_027"	"160"	True	3254
"b01001"	"b01001_027"	"170"	False	4
"b01001"	"b01001_027"	"170"	True	4
"b01001"	"b01001_027"	"250"	False	603
"b01001"	"b01001_027"	"250"	True	90
"b01001"	"b01001_027"	"251"	False	428
"b01001"	"b01001_027"	"251"	True	52
"b01001"	"b01001_027"	"256"	False	418
"b01001"	"b01001_027"	"256"	True	63
"b01001"	"b01001_027"	"258"	False	799
"b01001"	"b01001_027"	"258"	True	116
"b01001"	"b01001_027"	"310"	False	370
"b01001"	"b01001_027"	"310"	True	426
"b01001"	"b01001_027"	"400"	False	2856
"b01001"	"b01001_027"	"400"	True	736
"b01001"	"b01001_027"	"500"	False	179
"b01001"	"b01001_027"	"500"	True	189
"b01001"	"b01001_027"	"795"	False	1570
"b01001"	"b01001_027"	"795"	True	808
"b01001"	"b01001_027"	"860"	False	28769
"b01001"	"b01001_027"	"860"	True	4351
"b01001"	"b01001_028"	"010"	True	1
"b01001"	"b01001_028"	"020"	False	2
"b01001"	"b01001_028"	"020"	True	2
"b01001"	"b01001_028"	"030"	False	4
"b01001"	"b01001_028"	"030"	True	5
"b01001"	"b01001_028"	"040"	False	22
"b01001"	"b01001_028"	"040"	True	30
"b01001"	"b01001_028"	"050"	False	2475
"b01001"	"b01001_028"	"050"	True	745
"b01001"	"b01001_028"	"060"	False	31947
"b01001"	"b01001_028"	"060"	True	4597
"b01001"	"b01001_028"	"140"	False	62006
"b01001"	"b01001_028"	"140"	True	11636
"b01001"	"b01001_028"	"150"	False	194893
"b01001"	"b01001_028"	"150"	True	25081
"b01001"	"b01001_028"	"160"	False	26216
"b01001"	"b01001_028"	"160"	True	3294
"b01001"	"b01001_028"	"170"	False	6
"b01001"	"b01001_028"	"170"	True	2
"b01001"	"b01001_028"	"250"	False	619
"b01001"	"b01001_028"	"250"	True	74
"b01001"	"b01001_028"	"251"	False	410
"b01001"	"b01001_028"	"251"	True	70
"b01001"	"b01001_028"	"256"	False	416
"b01001"	"b01001_028"	"256"	True	65
"b01001"	"b01001_028"	"258"	False	784
"b01001"	"b01001_028"	"258"	True	131
"b01001"	"b01001_028"	"310"	False	586
"b01001"	"b01001_028"	"310"	True	210
"b01001"	"b01001_028"	"400"	False	2965
"b01001"	"b01001_028"	"400"	True	627
"b01001"	"b01001_028"	"500"	False	224
"b01001"	"b01001_028"	"500"	True	144
"b01001"	"b01001_028"	"795"	False	1800
"b01001"	"b01001_028"	"795"	True	578
"b01001"	"b01001_028"	"860"	False	28802
"b01001"	"b01001_028"	"860"	True	4318
"b01001"	"b01001_029"	"010"	True	1
"b01001"	"b01001_029"	"020"	True	4
"b01001"	"b01001_029"	"030"	False	1
"b01001"	"b01001_029"	"030"	True	8
"b01001"	"b01001_029"	"040"	False	13
"b01001"	"b01001_029"	"040"	True	39
"b01001"	"b01001_029"	"050"	False	2438
"b01001"	"b01001_029"	"050"	True	782
"b01001"	"b01001_029"	"060"	False	32052
"b01001"	"b01001_029"	"060"	True	4492
"b01001"	"b01001_029"	"140"	False	62213
"b01001"	"b01001_029"	"140"	True	11429
"b01001"	"b01001_029"	"150"	False	194875
"b01001"	"b01001_029"	"150"	True	25099
"b01001"	"b01001_029"	"160"	False	26159
"b01001"	"b01001_029"	"160"	True	3351
"b01001"	"b01001_029"	"170"	False	4
"b01001"	"b01001_029"	"170"	True	4
"b01001"	"b01001_029"	"250"	False	616
"b01001"	"b01001_029"	"250"	True	77
"b01001"	"b01001_029"	"251"	False	419
"b01001"	"b01001_029"	"251"	True	61
"b01001"	"b01001_029"	"256"	False	424
"b01001"	"b01001_029"	"256"	True	57
"b01001"	"b01001_029"	"258"	False	796
"b01001"	"b01001_029"	"258"	True	119
"b01001"	"b01001_029"	"310"	False	583
"b01001"	"b01001_029"	"310"	True	213
"b01001"	"b01001_029"	"400"	False	2950
"b01001"	"b01001_029"	"400"	True	642
"b01001"	"b01001_029"	"500"	False	218
"b01001"	"b01001_029"	"500"	True	150
"b01001"	"b01001_029"	"795"	False	1800
"b01001"	"b01001_029"	"795"	True	578
"b01001"	"b01001_029"	"860"	False	28784
"b01001"	"b01001_029"	"860"	True	4336
"b01001"	"b01001_030"	"010"	True	1
"b01001"	"b01001_030"	"020"	True	4
"b01001"	"b01001_030"	"030"	False	2
"b01001"	"b01001_030"	"030"	True	7
"b01001"	"b01001_030"	"040"	False	12
"b01001"	"b01001_030"	"040"	True	40
"b01001"	"b01001_030"	"050"	False	1756
"b01001"	"b01001_030"	"050"	True	1463
"b01001"	"b01001_030"	"050"	""	1
"b01001"	"b01001_030"	"060"	False	32305
"b01001"	"b01001_030"	"060"	True	4239
"b01001"	"b01001_030"	"140"	False	62868
"b01001"	"b01001_030"	"140"	True	10773
"b01001"	"b01001_030"	"140"	""	1
"b01001"	"b01001_030"	"150"	False	200488
"b01001"	"b01001_030"	"150"	True	19486
"b01001"	"b01001_030"	"160"	False	26690
"b01001"	"b01001_030"	"160"	True	2820
"b01001"	"b01001_030"	"170"	False	5
"b01001"	"b01001_030"	"170"	True	3
"b01001"	"b01001_030"	"250"	False	619
"b01001"	"b01001_030"	"250"	True	74
"b01001"	"b01001_030"	"251"	False	434
"b01001"	"b01001_030"	"251"	True	46
"b01001"	"b01001_030"	"256"	False	414
"b01001"	"b01001_030"	"256"	True	67
"b01001"	"b01001_030"	"258"	False	803
"b01001"	"b01001_030"	"258"	True	112
"b01001"	"b01001_030"	"310"	False	373
"b01001"	"b01001_030"	"310"	True	423
"b01001"	"b01001_030"	"400"	False	2944
"b01001"	"b01001_030"	"400"	True	648
"b01001"	"b01001_030"	"500"	False	181
"b01001"	"b01001_030"	"500"	True	187
"b01001"	"b01001_030"	"795"	False	1600
"b01001"	"b01001_030"	"795"	True	778
"b01001"	"b01001_030"	"860"	False	28997
"b01001"	"b01001_030"	"860"	True	4123
"b01001"	"b01001_031"	"010"	True	1
"b01001"	"b01001_031"	"020"	True	4
"b01001"	"b01001_031"	"030"	False	1
"b01001"	"b01001_031"	"030"	True	8
"b01001"	"b01001_031"	"040"	False	13
"b01001"	"b01001_031"	"040"	True	39
"b01001"	"b01001_031"	"050"	False	2042
"b01001"	"b01001_031"	"050"	True	1178
"b01001"	"b01001_031"	"060"	False	33335
"b01001"	"b01001_031"	"060"	True	3209
"b01001"	"b01001_031"	"140"	False	64601
"b01001"	"b01001_031"	"140"	True	9041
"b01001"	"b01001_031"	"150"	False	208844
"b01001"	"b01001_031"	"150"	True	11130
"b01001"	"b01001_031"	"160"	False	27382
"b01001"	"b01001_031"	"160"	True	2128
"b01001"	"b01001_031"	"170"	False	6
"b01001"	"b01001_031"	"170"	True	2
"b01001"	"b01001_031"	"250"	False	651
"b01001"	"b01001_031"	"250"	True	42
"b01001"	"b01001_031"	"251"	False	454
"b01001"	"b01001_031"	"251"	True	26
"b01001"	"b01001_031"	"256"	False	438
"b01001"	"b01001_031"	"256"	True	43
"b01001"	"b01001_031"	"258"	False	848
"b01001"	"b01001_031"	"258"	True	67
"b01001"	"b01001_031"	"310"	False	442
"b01001"	"b01001_031"	"310"	True	354
"b01001"	"b01001_031"	"400"	False	2950
"b01001"	"b01001_031"	"400"	True	642
"b01001"	"b01001_031"	"500"	False	198
"b01001"	"b01001_031"	"500"	True	170
"b01001"	"b01001_031"	"795"	False	1732
"b01001"	"b01001_031"	"795"	True	646
"b01001"	"b01001_031"	"860"	False	29793
"b01001"	"b01001_031"	"860"	True	3327
"b01001"	"b01001_032"	"010"	True	1
"b01001"	"b01001_032"	"020"	True	4
"b01001"	"b01001_032"	"030"	False	1
"b01001"	"b01001_032"	"030"	True	8
"b01001"	"b01001_032"	"040"	False	27
"b01001"	"b01001_032"	"040"	True	25
"b01001"	"b01001_032"	"050"	False	2631
"b01001"	"b01001_032"	"050"	True	589
"b01001"	"b01001_032"	"060"	False	34647
"b01001"	"b01001_032"	"060"	True	1897
"b01001"	"b01001_032"	"140"	False	67981
"b01001"	"b01001_032"	"140"	True	5661
"b01001"	"b01001_032"	"150"	False	215769
"b01001"	"b01001_032"	"150"	True	4205
"b01001"	"b01001_032"	"160"	False	28152
"b01001"	"b01001_032"	"160"	True	1358
"b01001"	"b01001_032"	"170"	False	6
"b01001"	"b01001_032"	"170"	True	2
"b01001"	"b01001_032"	"250"	False	656
"b01001"	"b01001_032"	"250"	True	37
"b01001"	"b01001_032"	"251"	False	467
"b01001"	"b01001_032"	"251"	True	13
"b01001"	"b01001_032"	"256"	False	453
"b01001"	"b01001_032"	"256"	True	28
"b01001"	"b01001_032"	"258"	False	876
"b01001"	"b01001_032"	"258"	True	39
"b01001"	"b01001_032"	"310"	False	622
"b01001"	"b01001_032"	"310"	True	174
"b01001"	"b01001_032"	"400"	False	3108
"b01001"	"b01001_032"	"400"	True	484
"b01001"	"b01001_032"	"500"	False	265
"b01001"	"b01001_032"	"500"	True	103
"b01001"	"b01001_032"	"795"	False	1949
"b01001"	"b01001_032"	"795"	True	429
"b01001"	"b01001_032"	"860"	False	30702
"b01001"	"b01001_032"	"860"	True	2418
"b01001"	"b01001_033"	"010"	True	1
"b01001"	"b01001_033"	"020"	True	4
"b01001"	"b01001_033"	"030"	False	2
"b01001"	"b01001_033"	"030"	True	7
"b01001"	"b01001_033"	"040"	False	27
"b01001"	"b01001_033"	"040"	True	25
"b01001"	"b01001_033"	"050"	False	2641
"b01001"	"b01001_033"	"050"	True	579
"b01001"	"b01001_033"	"060"	False	34719
"b01001"	"b01001_033"	"060"	True	1825
"b01001"	"b01001_033"	"140"	False	67911
"b01001"	"b01001_033"	"140"	True	5731
"b01001"	"b01001_033"	"150"	False	215690
"b01001"	"b01001_033"	"150"	True	4284
"b01001"	"b01001_033"	"160"	False	28221
"b01001"	"b01001_033"	"160"	True	1289
"b01001"	"b01001_033"	"170"	False	7
"b01001"	"b01001_033"	"170"	True	1
"b01001"	"b01001_033"	"250"	False	654
"b01001"	"b01001_033"	"250"	True	39
"b01001"	"b01001_033"	"251"	False	456
"b01001"	"b01001_033"	"251"	True	24
"b01001"	"b01001_033"	"256"	False	444
"b01001"	"b01001_033"	"256"	True	37
"b01001"	"b01001_033"	"258"	False	872
"b01001"	"b01001_033"	"258"	True	43
"b01001"	"b01001_033"	"310"	False	639
"b01001"	"b01001_033"	"310"	True	157
"b01001"	"b01001_033"	"400"	False	3144
"b01001"	"b01001_033"	"400"	True	448
"b01001"	"b01001_033"	"500"	False	273
"b01001"	"b01001_033"	"500"	True	95
"b01001"	"b01001_033"	"795"	False	1963
