"table"	"variable"	"sumlevel"	"change_cv"	"change_cv_count"
"b15002"	"b15002_002"	"795"	"low"	1036
"b15002"	"b15002_002"	"795"	"medium"	731
"b15002"	"b15002_002"	"860"	"high"	147
"b15002"	"b15002_002"	"860"	"low"	31333
"b15002"	"b15002_002"	"860"	"medium"	1220
"b15002"	"b15002_002"	"860"	""	420
"b15002"	"b15002_003"	"010"	"high"	1
"b15002"	"b15002_003"	"020"	"high"	3
"b15002"	"b15002_003"	"020"	"medium"	1
"b15002"	"b15002_003"	"030"	"high"	6
"b15002"	"b15002_003"	"030"	"low"	2
"b15002"	"b15002_003"	"030"	"medium"	1
"b15002"	"b15002_003"	"040"	"high"	6
"b15002"	"b15002_003"	"040"	"low"	38
"b15002"	"b15002_003"	"040"	"medium"	8
"b15002"	"b15002_003"	"050"	"high"	2
"b15002"	"b15002_003"	"050"	"low"	3073
"b15002"	"b15002_003"	"050"	"medium"	39
"b15002"	"b15002_003"	"050"	""	106
"b15002"	"b15002_003"	"060"	"high"	3
"b15002"	"b15002_003"	"060"	"low"	22752
"b15002"	"b15002_003"	"060"	"medium"	35
"b15002"	"b15002_003"	"060"	""	13754
"b15002"	"b15002_003"	"140"	"low"	61331
"b15002"	"b15002_003"	"140"	"medium"	25
"b15002"	"b15002_003"	"140"	""	12286
"b15002"	"b15002_003"	"150"	"low"	116406
"b15002"	"b15002_003"	"150"	"medium"	14
"b15002"	"b15002_003"	"150"	""	103554
"b15002"	"b15002_003"	"160"	"high"	2
"b15002"	"b15002_003"	"160"	"low"	17689
"b15002"	"b15002_003"	"160"	"medium"	21
"b15002"	"b15002_003"	"160"	""	11798
"b15002"	"b15002_003"	"170"	"low"	8
"b15002"	"b15002_003"	"250"	"low"	294
"b15002"	"b15002_003"	"250"	"medium"	1
"b15002"	"b15002_003"	"250"	""	398
"b15002"	"b15002_003"	"251"	"low"	218
"b15002"	"b15002_003"	"251"	"medium"	1
"b15002"	"b15002_003"	"251"	""	261
"b15002"	"b15002_003"	"256"	"low"	280
"b15002"	"b15002_003"	"256"	"medium"	2
"b15002"	"b15002_003"	"256"	""	199
"b15002"	"b15002_003"	"258"	"low"	475
"b15002"	"b15002_003"	"258"	""	440
"b15002"	"b15002_003"	"310"	"high"	4
"b15002"	"b15002_003"	"310"	"low"	771
"b15002"	"b15002_003"	"310"	"medium"	18
"b15002"	"b15002_003"	"310"	""	3
"b15002"	"b15002_003"	"400"	"high"	3
"b15002"	"b15002_003"	"400"	"low"	3296
"b15002"	"b15002_003"	"400"	"medium"	23
"b15002"	"b15002_003"	"400"	""	270
"b15002"	"b15002_003"	"500"	"high"	1
"b15002"	"b15002_003"	"500"	"low"	335
"b15002"	"b15002_003"	"500"	"medium"	32
"b15002"	"b15002_003"	"795"	"low"	2329
"b15002"	"b15002_003"	"795"	"medium"	39
"b15002"	"b15002_003"	"795"	""	10
"b15002"	"b15002_003"	"860"	"low"	23337
"b15002"	"b15002_003"	"860"	"medium"	29
"b15002"	"b15002_003"	"860"	""	9754
"b15002"	"b15002_004"	"010"	"high"	1
"b15002"	"b15002_004"	"020"	"high"	1
"b15002"	"b15002_004"	"020"	"low"	1
"b15002"	"b15002_004"	"020"	"medium"	2
"b15002"	"b15002_004"	"030"	"high"	1
"b15002"	"b15002_004"	"030"	"low"	2
"b15002"	"b15002_004"	"030"	"medium"	6
"b15002"	"b15002_004"	"040"	"high"	1
"b15002"	"b15002_004"	"040"	"low"	39
"b15002"	"b15002_004"	"040"	"medium"	12
"b15002"	"b15002_004"	"050"	"low"	2939
"b15002"	"b15002_004"	"050"	"medium"	21
"b15002"	"b15002_004"	"050"	""	260
"b15002"	"b15002_004"	"060"	"low"	13625
"b15002"	"b15002_004"	"060"	"medium"	15
"b15002"	"b15002_004"	"060"	""	22904
"b15002"	"b15002_004"	"140"	"low"	37811
"b15002"	"b15002_004"	"140"	"medium"	14
"b15002"	"b15002_004"	"140"	""	35817
"b15002"	"b15002_004"	"150"	"high"	1
"b15002"	"b15002_004"	"150"	"low"	58267
"b15002"	"b15002_004"	"150"	"medium"	10
"b15002"	"b15002_004"	"150"	""	161696
"b15002"	"b15002_004"	"160"	"low"	11060
"b15002"	"b15002_004"	"160"	"medium"	14
"b15002"	"b15002_004"	"160"	""	18436
"b15002"	"b15002_004"	"170"	"low"	8
"b15002"	"b15002_004"	"250"	"low"	286
"b15002"	"b15002_004"	"250"	"medium"	1
"b15002"	"b15002_004"	"250"	""	406
"b15002"	"b15002_004"	"251"	"low"	180
"b15002"	"b15002_004"	"251"	""	300
"b15002"	"b15002_004"	"256"	"low"	213
"b15002"	"b15002_004"	"256"	"medium"	2
"b15002"	"b15002_004"	"256"	""	266
"b15002"	"b15002_004"	"258"	"low"	331
"b15002"	"b15002_004"	"258"	""	584
"b15002"	"b15002_004"	"310"	"high"	1
"b15002"	"b15002_004"	"310"	"low"	770
"b15002"	"b15002_004"	"310"	"medium"	13
"b15002"	"b15002_004"	"310"	""	12
"b15002"	"b15002_004"	"400"	"high"	1
"b15002"	"b15002_004"	"400"	"low"	2625
"b15002"	"b15002_004"	"400"	"medium"	16
"b15002"	"b15002_004"	"400"	""	950
"b15002"	"b15002_004"	"500"	"high"	1
"b15002"	"b15002_004"	"500"	"low"	355
"b15002"	"b15002_004"	"500"	"medium"	12
"b15002"	"b15002_004"	"795"	"low"	2348
"b15002"	"b15002_004"	"795"	"medium"	19
"b15002"	"b15002_004"	"795"	""	11
"b15002"	"b15002_004"	"860"	"low"	16470
"b15002"	"b15002_004"	"860"	"medium"	18
"b15002"	"b15002_004"	"860"	""	16632
"b15002"	"b15002_005"	"010"	"high"	1
"b15002"	"b15002_005"	"020"	"high"	3
"b15002"	"b15002_005"	"020"	"medium"	1
"b15002"	"b15002_005"	"030"	"high"	5
"b15002"	"b15002_005"	"030"	"low"	1
"b15002"	"b15002_005"	"030"	"medium"	3
"b15002"	"b15002_005"	"040"	"high"	2
"b15002"	"b15002_005"	"040"	"low"	31
"b15002"	"b15002_005"	"040"	"medium"	19
"b15002"	"b15002_005"	"050"	"high"	3
"b15002"	"b15002_005"	"050"	"low"	3054
"b15002"	"b15002_005"	"050"	"medium"	27
"b15002"	"b15002_005"	"050"	""	136
"b15002"	"b15002_005"	"060"	"high"	1
"b15002"	"b15002_005"	"060"	"low"	16975
"b15002"	"b15002_005"	"060"	"medium"	36
"b15002"	"b15002_005"	"060"	""	19532
"b15002"	"b15002_005"	"140"	"low"	48455
"b15002"	"b15002_005"	"140"	"medium"	39
"b15002"	"b15002_005"	"140"	""	25148
"b15002"	"b15002_005"	"150"	"low"	84239
"b15002"	"b15002_005"	"150"	"medium"	34
"b15002"	"b15002_005"	"150"	""	135701
"b15002"	"b15002_005"	"160"	"low"	14102
"b15002"	"b15002_005"	"160"	"medium"	26
"b15002"	"b15002_005"	"160"	""	15382
"b15002"	"b15002_005"	"170"	"low"	8
"b15002"	"b15002_005"	"250"	"low"	311
"b15002"	"b15002_005"	"250"	""	382
"b15002"	"b15002_005"	"251"	"low"	227
"b15002"	"b15002_005"	"251"	""	253
"b15002"	"b15002_005"	"256"	"low"	279
"b15002"	"b15002_005"	"256"	""	202
"b15002"	"b15002_005"	"258"	"low"	464
"b15002"	"b15002_005"	"258"	""	451
"b15002"	"b15002_005"	"310"	"high"	2
"b15002"	"b15002_005"	"310"	"low"	772
"b15002"	"b15002_005"	"310"	"medium"	15
"b15002"	"b15002_005"	"310"	""	7
"b15002"	"b15002_005"	"400"	"high"	1
"b15002"	"b15002_005"	"400"	"low"	2957
"b15002"	"b15002_005"	"400"	"medium"	16
"b15002"	"b15002_005"	"400"	""	618
"b15002"	"b15002_005"	"500"	"low"	342
"b15002"	"b15002_005"	"500"	"medium"	26
"b15002"	"b15002_005"	"795"	"high"	1
"b15002"	"b15002_005"	"795"	"low"	2339
"b15002"	"b15002_005"	"795"	"medium"	30
"b15002"	"b15002_005"	"795"	""	8
"b15002"	"b15002_005"	"860"	"high"	1
"b15002"	"b15002_005"	"860"	"low"	19869
"b15002"	"b15002_005"	"860"	"medium"	24
"b15002"	"b15002_005"	"860"	""	13226
"b15002"	"b15002_006"	"010"	"high"	1
"b15002"	"b15002_006"	"020"	"high"	4
"b15002"	"b15002_006"	"030"	"high"	7
"b15002"	"b15002_006"	"030"	"medium"	2
"b15002"	"b15002_006"	"040"	"high"	17
"b15002"	"b15002_006"	"040"	"low"	13
"b15002"	"b15002_006"	"040"	"medium"	22
"b15002"	"b15002_006"	"050"	"low"	3132
"b15002"	"b15002_006"	"050"	"medium"	66
"b15002"	"b15002_006"	"050"	""	22
"b15002"	"b15002_006"	"060"	"high"	2
"b15002"	"b15002_006"	"060"	"low"	28264
"b15002"	"b15002_006"	"060"	"medium"	47
"b15002"	"b15002_006"	"060"	""	8231
"b15002"	"b15002_006"	"140"	"low"	60537
"b15002"	"b15002_006"	"140"	"medium"	39
"b15002"	"b15002_006"	"140"	""	13066
"b15002"	"b15002_006"	"150"	"low"	121591
"b15002"	"b15002_006"	"150"	"medium"	23
"b15002"	"b15002_006"	"150"	""	98360
"b15002"	"b15002_006"	"160"	"low"	21515
"b15002"	"b15002_006"	"160"	"medium"	25
"b15002"	"b15002_006"	"160"	""	7970
"b15002"	"b15002_006"	"170"	"low"	8
"b15002"	"b15002_006"	"250"	"low"	425
"b15002"	"b15002_006"	"250"	"medium"	1
"b15002"	"b15002_006"	"250"	""	267
"b15002"	"b15002_006"	"251"	"low"	306
"b15002"	"b15002_006"	"251"	""	174
"b15002"	"b15002_006"	"256"	"low"	355
"b15002"	"b15002_006"	"256"	""	126
"b15002"	"b15002_006"	"258"	"low"	700
"b15002"	"b15002_006"	"258"	""	215
"b15002"	"b15002_006"	"310"	"high"	2
"b15002"	"b15002_006"	"310"	"low"	756
"b15002"	"b15002_006"	"310"	"medium"	37
"b15002"	"b15002_006"	"310"	""	1
"b15002"	"b15002_006"	"400"	"high"	1
"b15002"	"b15002_006"	"400"	"low"	3442
"b15002"	"b15002_006"	"400"	"medium"	26
"b15002"	"b15002_006"	"400"	""	123
"b15002"	"b15002_006"	"500"	"high"	4
"b15002"	"b15002_006"	"500"	"low"	307
"b15002"	"b15002_006"	"500"	"medium"	57
"b15002"	"b15002_006"	"795"	"low"	2302
"b15002"	"b15002_006"	"795"	"medium"	72
"b15002"	"b15002_006"	"795"	""	4
"b15002"	"b15002_006"	"860"	"low"	26942
"b15002"	"b15002_006"	"860"	"medium"	41
"b15002"	"b15002_006"	"860"	""	6137
"b15002"	"b15002_007"	"010"	"high"	1
"b15002"	"b15002_007"	"020"	"high"	2
"b15002"	"b15002_007"	"020"	"low"	1
"b15002"	"b15002_007"	"020"	"medium"	1
"b15002"	"b15002_007"	"030"	"high"	2
"b15002"	"b15002_007"	"030"	"low"	2
"b15002"	"b15002_007"	"030"	"medium"	5
"b15002"	"b15002_007"	"040"	"high"	1
"b15002"	"b15002_007"	"040"	"low"	35
"b15002"	"b15002_007"	"040"	"medium"	16
"b15002"	"b15002_007"	"050"	"low"	3158
"b15002"	"b15002_007"	"050"	"medium"	18
"b15002"	"b15002_007"	"050"	""	44
"b15002"	"b15002_007"	"060"	"low"	25338
"b15002"	"b15002_007"	"060"	"medium"	22
"b15002"	"b15002_007"	"060"	""	11184
"b15002"	"b15002_007"	"140"	"high"	1
"b15002"	"b15002_007"	"140"	"low"	58857
"b15002"	"b15002_007"	"140"	"medium"	21
"b15002"	"b15002_007"	"140"	""	14763
"b15002"	"b15002_007"	"150"	"high"	1
"b15002"	"b15002_007"	"150"	"low"	113922
"b15002"	"b15002_007"	"150"	"medium"	26
"b15002"	"b15002_007"	"150"	""	106025
"b15002"	"b15002_007"	"160"	"low"	20019
"b15002"	"b15002_007"	"160"	"medium"	16
"b15002"	"b15002_007"	"160"	""	9475
"b15002"	"b15002_007"	"170"	"low"	7
"b15002"	"b15002_007"	"170"	""	1
"b15002"	"b15002_007"	"250"	"low"	397
"b15002"	"b15002_007"	"250"	"medium"	1
"b15002"	"b15002_007"	"250"	""	295
"b15002"	"b15002_007"	"251"	"low"	299
"b15002"	"b15002_007"	"251"	""	181
"b15002"	"b15002_007"	"256"	"low"	348
"b15002"	"b15002_007"	"256"	""	133
"b15002"	"b15002_007"	"258"	"low"	665
"b15002"	"b15002_007"	"258"	""	250
"b15002"	"b15002_007"	"310"	"low"	780
"b15002"	"b15002_007"	"310"	"medium"	13
"b15002"	"b15002_007"	"310"	""	3
"b15002"	"b15002_007"	"400"	"low"	3387
"b15002"	"b15002_007"	"400"	"medium"	17
"b15002"	"b15002_007"	"400"	""	188
"b15002"	"b15002_007"	"500"	"low"	356
"b15002"	"b15002_007"	"500"	"medium"	12
"b15002"	"b15002_007"	"795"	"low"	2343
"b15002"	"b15002_007"	"795"	"medium"	32
"b15002"	"b15002_007"	"795"	""	3
"b15002"	"b15002_007"	"860"	"low"	25609
"b15002"	"b15002_007"	"860"	"medium"	24
"b15002"	"b15002_007"	"860"	""	7487
"b15002"	"b15002_008"	"010"	"high"	1
"b15002"	"b15002_008"	"020"	"high"	4
"b15002"	"b15002_008"	"030"	"high"	5
"b15002"	"b15002_008"	"030"	"medium"	4
"b15002"	"b15002_008"	"040"	"high"	5
"b15002"	"b15002_008"	"040"	"low"	27
"b15002"	"b15002_008"	"040"	"medium"	20
"b15002"	"b15002_008"	"050"	"low"	3160
"b15002"	"b15002_008"	"050"	"medium"	34
"b15002"	"b15002_008"	"050"	""	26
"b15002"	"b15002_008"	"060"	"high"	3
"b15002"	"b15002_008"	"060"	"low"	27580
"b15002"	"b15002_008"	"060"	"medium"	31
"b15002"	"b15002_008"	"060"	""	8930
"b15002"	"b15002_008"	"140"	"low"	63453
"b15002"	"b15002_008"	"140"	"medium"	25
"b15002"	"b15002_008"	"140"	""	10164
"b15002"	"b15002_008"	"150"	"low"	131826
"b15002"	"b15002_008"	"150"	"medium"	22
"b15002"	"b15002_008"	"150"	""	88126
"b15002"	"b15002_008"	"160"	"low"	22304
"b15002"	"b15002_008"	"160"	"medium"	21
"b15002"	"b15002_008"	"160"	""	7185
"b15002"	"b15002_008"	"170"	"low"	7
"b15002"	"b15002_008"	"170"	"medium"	1
"b15002"	"b15002_008"	"250"	"low"	461
"b15002"	"b15002_008"	"250"	"medium"	3
"b15002"	"b15002_008"	"250"	""	229
"b15002"	"b15002_008"	"251"	"low"	326
"b15002"	"b15002_008"	"251"	"medium"	1
"b15002"	"b15002_008"	"251"	""	153
"b15002"	"b15002_008"	"256"	"low"	378
"b15002"	"b15002_008"	"256"	"medium"	2
"b15002"	"b15002_008"	"256"	""	101
"b15002"	"b15002_008"	"258"	"low"	733
"b15002"	"b15002_008"	"258"	"medium"	1
"b15002"	"b15002_008"	"258"	""	181
"b15002"	"b15002_008"	"310"	"low"	776
"b15002"	"b15002_008"	"310"	"medium"	18
"b15002"	"b15002_008"	"310"	""	2
"b15002"	"b15002_008"	"400"	"high"	1
"b15002"	"b15002_008"	"400"	"low"	3457
"b15002"	"b15002_008"	"400"	"medium"	19
"b15002"	"b15002_008"	"400"	""	115
"b15002"	"b15002_008"	"500"	"low"	338
"b15002"	"b15002_008"	"500"	"medium"	30
"b15002"	"b15002_008"	"795"	"low"	2345
"b15002"	"b15002_008"	"795"	"medium"	28
"b15002"	"b15002_008"	"795"	""	5
"b15002"	"b15002_008"	"860"	"low"	27309
"b15002"	"b15002_008"	"860"	"medium"	23
"b15002"	"b15002_008"	"860"	""	5788
"b15002"	"b15002_009"	"010"	"high"	1
"b15002"	"b15002_009"	"020"	"high"	4
"b15002"	"b15002_009"	"030"	"high"	5
"b15002"	"b15002_009"	"030"	"medium"	4
"b15002"	"b15002_009"	"040"	"high"	4
"b15002"	"b15002_009"	"040"	"low"	29
"b15002"	"b15002_009"	"040"	"medium"	19
"b15002"	"b15002_009"	"050"	"low"	3158
"b15002"	"b15002_009"	"050"	"medium"	33
"b15002"	"b15002_009"	"050"	""	29
"b15002"	"b15002_009"	"060"	"high"	4
"b15002"	"b15002_009"	"060"	"low"	27934
"b15002"	"b15002_009"	"060"	"medium"	28
"b15002"	"b15002_009"	"060"	""	8578
"b15002"	"b15002_009"	"140"	"low"	64788
"b15002"	"b15002_009"	"140"	"medium"	33
"b15002"	"b15002_009"	"140"	""	8821
"b15002"	"b15002_009"	"150"	"high"	1
"b15002"	"b15002_009"	"150"	"low"	138147
"b15002"	"b15002_009"	"150"	"medium"	28
"b15002"	"b15002_009"	"150"	""	81798
"b15002"	"b15002_009"	"160"	"low"	22733
"b15002"	"b15002_009"	"160"	"medium"	22
"b15002"	"b15002_009"	"160"	""	6755
"b15002"	"b15002_009"	"170"	"low"	7
"b15002"	"b15002_009"	"170"	""	1
"b15002"	"b15002_009"	"250"	"low"	488
"b15002"	"b15002_009"	"250"	""	205
"b15002"	"b15002_009"	"251"	"low"	342
"b15002"	"b15002_009"	"251"	"medium"	1
"b15002"	"b15002_009"	"251"	""	137
"b15002"	"b15002_009"	"256"	"low"	390
"b15002"	"b15002_009"	"256"	"medium"	1
"b15002"	"b15002_009"	"256"	""	90
"b15002"	"b15002_009"	"258"	"low"	766
"b15002"	"b15002_009"	"258"	"medium"	1
"b15002"	"b15002_009"	"258"	""	148
"b15002"	"b15002_009"	"310"	"low"	772
"b15002"	"b15002_009"	"310"	"medium"	22
"b15002"	"b15002_009"	"310"	""	2
"b15002"	"b15002_009"	"400"	"low"	3470
"b15002"	"b15002_009"	"400"	"medium"	30
"b15002"	"b15002_009"	"400"	""	92
"b15002"	"b15002_009"	"500"	"low"	344
"b15002"	"b15002_009"	"500"	"medium"	24
"b15002"	"b15002_009"	"795"	"low"	2349
"b15002"	"b15002_009"	"795"	"medium"	26
"b15002"	"b15002_009"	"795"	""	3
"b15002"	"b15002_009"	"860"	"low"	27582
"b15002"	"b15002_009"	"860"	"medium"	41
"b15002"	"b15002_009"	"860"	""	5497
"b15002"	"b15002_010"	"010"	"high"	1
"b15002"	"b15002_010"	"020"	"high"	2
"b15002"	"b15002_010"	"020"	"low"	2
"b15002"	"b15002_010"	"030"	"high"	4
"b15002"	"b15002_010"	"030"	"low"	5
"b15002"	"b15002_010"	"040"	"high"	2
"b15002"	"b15002_010"	"040"	"low"	43
"b15002"	"b15002_010"	"040"	"medium"	7
"b15002"	"b15002_010"	"050"	"high"	1
"b15002"	"b15002_010"	"050"	"low"	3152
"b15002"	"b15002_010"	"050"	"medium"	21
"b15002"	"b15002_010"	"050"	""	46
"b15002"	"b15002_010"	"060"	"high"	1
"b15002"	"b15002_010"	"060"	"low"	26961
"b15002"	"b15002_010"	"060"	"medium"	26
"b15002"	"b15002_010"	"060"	""	9556
"b15002"	"b15002_010"	"140"	"low"	67163
"b15002"	"b15002_010"	"140"	"medium"	25
"b15002"	"b15002_010"	"140"	""	6454
"b15002"	"b15002_010"	"150"	"high"	1
"b15002"	"b15002_010"	"150"	"low"	144977
"b15002"	"b15002_010"	"150"	"medium"	18
"b15002"	"b15002_010"	"150"	""	74978
"b15002"	"b15002_010"	"160"	"low"	21320
"b15002"	"b15002_010"	"160"	"medium"	10
"b15002"	"b15002_010"	"160"	""	8180
"b15002"	"b15002_010"	"170"	"low"	8
"b15002"	"b15002_010"	"250"	"low"	415
"b15002"	"b15002_010"	"250"	""	278
"b15002"	"b15002_010"	"251"	"low"	281
"b15002"	"b15002_010"	"251"	""	199
"b15002"	"b15002_010"	"256"	"low"	375
"b15002"	"b15002_010"	"256"	"medium"	1
"b15002"	"b15002_010"	"256"	""	105
"b15002"	"b15002_010"	"258"	"low"	682
"b15002"	"b15002_010"	"258"	""	233
"b15002"	"b15002_010"	"310"	"high"	1
"b15002"	"b15002_010"	"310"	"low"	782
"b15002"	"b15002_010"	"310"	"medium"	11
"b15002"	"b15002_010"	"310"	""	2
"b15002"	"b15002_010"	"400"	"high"	1
"b15002"	"b15002_010"	"400"	"low"	3463
"b15002"	"b15002_010"	"400"	"medium"	4
"b15002"	"b15002_010"	"400"	""	124
"b15002"	"b15002_010"	"500"	"high"	1
"b15002"	"b15002_010"	"500"	"low"	352
"b15002"	"b15002_010"	"500"	"medium"	14
"b15002"	"b15002_010"	"500"	""	1
"b15002"	"b15002_010"	"795"	"high"	1
"b15002"	"b15002_010"	"795"	"low"	2353
"b15002"	"b15002_010"	"795"	"medium"	23
"b15002"	"b15002_010"	"795"	""	1
"b15002"	"b15002_010"	"860"	"high"	1
"b15002"	"b15002_010"	"860"	"low"	26496
"b15002"	"b15002_010"	"860"	"medium"	23
"b15002"	"b15002_010"	"860"	""	6600
"b15002"	"b15002_011"	"010"	"high"	1
"b15002"	"b15002_011"	"020"	"high"	2
"b15002"	"b15002_011"	"020"	"low"	2
"b15002"	"b15002_011"	"030"	"high"	5
"b15002"	"b15002_011"	"030"	"low"	4
"b15002"	"b15002_011"	"040"	"high"	13
"b15002"	"b15002_011"	"040"	"low"	29
"b15002"	"b15002_011"	"040"	"medium"	10
"b15002"	"b15002_011"	"050"	"high"	13
"b15002"	"b15002_011"	"050"	"low"	3075
"b15002"	"b15002_011"	"050"	"medium"	125
"b15002"	"b15002_011"	"050"	""	7
"b15002"	"b15002_011"	"060"	"high"	10
"b15002"	"b15002_011"	"060"	"low"	35073
"b15002"	"b15002_011"	"060"	"medium"	221
"b15002"	"b15002_011"	"060"	""	1240
"b15002"	"b15002_011"	"140"	"high"	2
"b15002"	"b15002_011"	"140"	"low"	72579
"b15002"	"b15002_011"	"140"	"medium"	302
"b15002"	"b15002_011"	"140"	""	759
"b15002"	"b15002_011"	"150"	"high"	5
"b15002"	"b15002_011"	"150"	"low"	215946
"b15002"	"b15002_011"	"150"	"medium"	430
"b15002"	"b15002_011"	"150"	""	3593
"b15002"	"b15002_011"	"160"	"high"	6
"b15002"	"b15002_011"	"160"	"low"	28453
"b15002"	"b15002_011"	"160"	"medium"	170
"b15002"	"b15002_011"	"160"	""	881
"b15002"	"b15002_011"	"170"	"low"	8
"b15002"	"b15002_011"	"250"	"low"	585
"b15002"	"b15002_011"	"250"	"medium"	9
"b15002"	"b15002_011"	"250"	""	99
"b15002"	"b15002_011"	"251"	"low"	420
"b15002"	"b15002_011"	"251"	"medium"	1
"b15002"	"b15002_011"	"251"	""	59
"b15002"	"b15002_011"	"256"	"low"	435
"b15002"	"b15002_011"	"256"	"medium"	1
"b15002"	"b15002_011"	"256"	""	45
"b15002"	"b15002_011"	"258"	"low"	854
"b15002"	"b15002_011"	"258"	"medium"	4
"b15002"	"b15002_011"	"258"	""	57
"b15002"	"b15002_011"	"310"	"high"	15
"b15002"	"b15002_011"	"310"	"low"	733
"b15002"	"b15002_011"	"310"	"medium"	48
"b15002"	"b15002_011"	"400"	"high"	11
"b15002"	"b15002_011"	"400"	"low"	3503
"b15002"	"b15002_011"	"400"	"medium"	65
"b15002"	"b15002_011"	"400"	""	13
"b15002"	"b15002_011"	"500"	"high"	4
"b15002"	"b15002_011"	"500"	"low"	272
"b15002"	"b15002_011"	"500"	"medium"	92
"b15002"	"b15002_011"	"795"	"low"	2221
"b15002"	"b15002_011"	"795"	"medium"	155
"b15002"	"b15002_011"	"795"	""	2
"b15002"	"b15002_011"	"860"	"high"	1
"b15002"	"b15002_011"	"860"	"low"	32001
"b15002"	"b15002_011"	"860"	"medium"	199
"b15002"	"b15002_011"	"860"	""	919
"b15002"	"b15002_012"	"010"	"high"	1
"b15002"	"b15002_012"	"020"	"high"	2
"b15002"	"b15002_012"	"020"	"medium"	2
"b15002"	"b15002_012"	"030"	"high"	3
"b15002"	"b15002_012"	"030"	"low"	1
"b15002"	"b15002_012"	"030"	"medium"	5
"b15002"	"b15002_012"	"040"	"high"	3
"b15002"	"b15002_012"	"040"	"low"	26
"b15002"	"b15002_012"	"040"	"medium"	23
"b15002"	"b15002_012"	"050"	"high"	1
"b15002"	"b15002_012"	"050"	"low"	3168
"b15002"	"b15002_012"	"050"	"medium"	42
"b15002"	"b15002_012"	"050"	""	9
"b15002"	"b15002_012"	"060"	"high"	2
"b15002"	"b15002_012"	"060"	"low"	32196
"b15002"	"b15002_012"	"060"	"medium"	62
"b15002"	"b15002_012"	"060"	""	4284
"b15002"	"b15002_012"	"140"	"low"	72035
"b15002"	"b15002_012"	"140"	"medium"	70
"b15002"	"b15002_012"	"140"	""	1537
"b15002"	"b15002_012"	"150"	"low"	199972
"b15002"	"b15002_012"	"150"	"medium"	64
"b15002"	"b15002_012"	"150"	""	19938
"b15002"	"b15002_012"	"160"	"low"	25996
"b15002"	"b15002_012"	"160"	"medium"	53
"b15002"	"b15002_012"	"160"	""	3461
"b15002"	"b15002_012"	"170"	"low"	8
"b15002"	"b15002_012"	"250"	"low"	516
"b15002"	"b15002_012"	"250"	"medium"	3
"b15002"	"b15002_012"	"250"	""	174
"b15002"	"b15002_012"	"251"	"low"	342
"b15002"	"b15002_012"	"251"	""	138
"b15002"	"b15002_012"	"256"	"low"	395
"b15002"	"b15002_012"	"256"	"medium"	2
"b15002"	"b15002_012"	"256"	""	84
"b15002"	"b15002_012"	"258"	"low"	801
"b15002"	"b15002_012"	"258"	"medium"	2
"b15002"	"b15002_012"	"258"	""	112
"b15002"	"b15002_012"	"310"	"high"	1
"b15002"	"b15002_012"	"310"	"low"	770
"b15002"	"b15002_012"	"310"	"medium"	25
"b15002"	"b15002_012"	"400"	"low"	3538
"b15002"	"b15002_012"	"400"	"medium"	29
"b15002"	"b15002_012"	"400"	""	25
"b15002"	"b15002_012"	"500"	"low"	342
"b15002"	"b15002_012"	"500"	"medium"	26
"b15002"	"b15002_012"	"795"	"low"	2335
"b15002"	"b15002_012"	"795"	"medium"	39
"b15002"	"b15002_012"	"795"	""	4
"b15002"	"b15002_012"	"860"	"low"	30026
"b15002"	"b15002_012"	"860"	"medium"	48
"b15002"	"b15002_012"	"860"	""	3046
"b15002"	"b15002_013"	"010"	"medium"	1
"b15002"	"b15002_013"	"020"	"high"	2
"b15002"	"b15002_013"	"020"	"low"	1
"b15002"	"b15002_013"	"020"	"medium"	1
"b15002"	"b15002_013"	"030"	"high"	1
"b15002"	"b15002_013"	"030"	"low"	4
"b15002"	"b15002_013"	"030"	"medium"	4
"b15002"	"b15002_013"	"040"	"high"	2
"b15002"	"b15002_013"	"040"	"low"	38
"b15002"	"b15002_013"	"040"	"medium"	12
"b15002"	"b15002_013"	"050"	"low"	3169
"b15002"	"b15002_013"	"050"	"medium"	44
"b15002"	"b15002_013"	"050"	""	7
"b15002"	"b15002_013"	"060"	"high"	5
"b15002"	"b15002_013"	"060"	"low"	33977
"b15002"	"b15002_013"	"060"	"medium"	88
"b15002"	"b15002_013"	"060"	""	2474
"b15002"	"b15002_013"	"140"	"low"	72556
"b15002"	"b15002_013"	"140"	"medium"	226
"b15002"	"b15002_013"	"140"	""	860
"b15002"	"b15002_013"	"150"	"low"	214553
"b15002"	"b15002_013"	"150"	"medium"	208
"b15002"	"b15002_013"	"150"	""	5213
"b15002"	"b15002_013"	"160"	"high"	1
"b15002"	"b15002_013"	"160"	"low"	27561
"b15002"	"b15002_013"	"160"	"medium"	61
"b15002"	"b15002_013"	"160"	""	1887
"b15002"	"b15002_013"	"170"	"low"	8
"b15002"	"b15002_013"	"250"	"low"	558
"b15002"	"b15002_013"	"250"	"medium"	2
"b15002"	"b15002_013"	"250"	""	133
"b15002"	"b15002_013"	"251"	"low"	394
"b15002"	"b15002_013"	"251"	"medium"	5
"b15002"	"b15002_013"	"251"	""	81
"b15002"	"b15002_013"	"256"	"low"	418
"b15002"	"b15002_013"	"256"	"medium"	3
"b15002"	"b15002_013"	"256"	""	60
"b15002"	"b15002_013"	"258"	"low"	837
