"table"	"variable"	"sumlevel"	"change_cv"	"change_cv_count"
"b15002"	"b15002_027"	"060"	"high"	2
"b15002"	"b15002_027"	"060"	"low"	1775
"b15002"	"b15002_027"	"060"	"medium"	26
"b15002"	"b15002_027"	"140"	"high"	1
"b15002"	"b15002_027"	"140"	"low"	5824
"b15002"	"b15002_027"	"140"	"medium"	16
"b15002"	"b15002_027"	"150"	"high"	1
"b15002"	"b15002_027"	"150"	"low"	4718
"b15002"	"b15002_027"	"150"	"medium"	12
"b15002"	"b15002_027"	"160"	"high"	1
"b15002"	"b15002_027"	"160"	"low"	1250
"b15002"	"b15002_027"	"160"	"medium"	18
"b15002"	"b15002_027"	"170"	"low"	2
"b15002"	"b15002_027"	"250"	"low"	19
"b15002"	"b15002_027"	"251"	"low"	12
"b15002"	"b15002_027"	"256"	"low"	22
"b15002"	"b15002_027"	"258"	"low"	17
"b15002"	"b15002_027"	"310"	"high"	1
"b15002"	"b15002_027"	"310"	"low"	140
"b15002"	"b15002_027"	"310"	"medium"	8
"b15002"	"b15002_027"	"400"	"high"	1
"b15002"	"b15002_027"	"400"	"low"	423
"b15002"	"b15002_027"	"400"	"medium"	10
"b15002"	"b15002_027"	"500"	"high"	1
"b15002"	"b15002_027"	"500"	"low"	91
"b15002"	"b15002_027"	"500"	"medium"	12
"b15002"	"b15002_027"	"795"	"high"	1
"b15002"	"b15002_027"	"795"	"low"	406
"b15002"	"b15002_027"	"795"	"medium"	23
"b15002"	"b15002_027"	"860"	"high"	2
"b15002"	"b15002_027"	"860"	"low"	2236
"b15002"	"b15002_027"	"860"	"medium"	25
"b15002"	"b15002_028"	"020"	"high"	4
"b15002"	"b15002_028"	"030"	"high"	6
"b15002"	"b15002_028"	"030"	"medium"	2
"b15002"	"b15002_028"	"040"	"high"	14
"b15002"	"b15002_028"	"040"	"low"	11
"b15002"	"b15002_028"	"040"	"medium"	12
"b15002"	"b15002_028"	"050"	"high"	5
"b15002"	"b15002_028"	"050"	"low"	743
"b15002"	"b15002_028"	"050"	"medium"	133
"b15002"	"b15002_028"	"060"	"high"	8
"b15002"	"b15002_028"	"060"	"low"	4933
"b15002"	"b15002_028"	"060"	"medium"	197
"b15002"	"b15002_028"	"140"	"high"	1
"b15002"	"b15002_028"	"140"	"low"	10761
"b15002"	"b15002_028"	"140"	"medium"	295
"b15002"	"b15002_028"	"150"	"high"	2
"b15002"	"b15002_028"	"150"	"low"	28706
"b15002"	"b15002_028"	"150"	"medium"	415
"b15002"	"b15002_028"	"160"	"high"	4
"b15002"	"b15002_028"	"160"	"low"	3587
"b15002"	"b15002_028"	"160"	"medium"	135
"b15002"	"b15002_028"	"170"	"low"	1
"b15002"	"b15002_028"	"170"	"medium"	1
"b15002"	"b15002_028"	"250"	"low"	86
"b15002"	"b15002_028"	"250"	"medium"	6
"b15002"	"b15002_028"	"251"	"low"	62
"b15002"	"b15002_028"	"251"	"medium"	2
"b15002"	"b15002_028"	"256"	"low"	75
"b15002"	"b15002_028"	"256"	"medium"	7
"b15002"	"b15002_028"	"258"	"low"	137
"b15002"	"b15002_028"	"258"	"medium"	7
"b15002"	"b15002_028"	"310"	"high"	8
"b15002"	"b15002_028"	"310"	"low"	209
"b15002"	"b15002_028"	"310"	"medium"	69
"b15002"	"b15002_028"	"400"	"high"	6
"b15002"	"b15002_028"	"400"	"low"	567
"b15002"	"b15002_028"	"400"	"medium"	54
"b15002"	"b15002_028"	"500"	"high"	6
"b15002"	"b15002_028"	"500"	"low"	104
"b15002"	"b15002_028"	"500"	"medium"	85
"b15002"	"b15002_028"	"795"	"high"	3
"b15002"	"b15002_028"	"795"	"low"	661
"b15002"	"b15002_028"	"795"	"medium"	143
"b15002"	"b15002_028"	"860"	"high"	4
"b15002"	"b15002_028"	"860"	"low"	4881
"b15002"	"b15002_028"	"860"	"medium"	164
"b15002"	"b15002_029"	"010"	"medium"	1
"b15002"	"b15002_029"	"020"	"low"	1
"b15002"	"b15002_029"	"020"	"medium"	2
"b15002"	"b15002_029"	"030"	"high"	1
"b15002"	"b15002_029"	"030"	"low"	2
"b15002"	"b15002_029"	"030"	"medium"	3
"b15002"	"b15002_029"	"040"	"low"	12
"b15002"	"b15002_029"	"040"	"medium"	10
"b15002"	"b15002_029"	"050"	"low"	531
"b15002"	"b15002_029"	"050"	"medium"	41
"b15002"	"b15002_029"	"060"	"high"	4
"b15002"	"b15002_029"	"060"	"low"	3689
"b15002"	"b15002_029"	"060"	"medium"	67
"b15002"	"b15002_029"	"140"	"low"	9351
"b15002"	"b15002_029"	"140"	"medium"	91
"b15002"	"b15002_029"	"150"	"low"	20219
"b15002"	"b15002_029"	"150"	"medium"	66
"b15002"	"b15002_029"	"160"	"low"	2636
"b15002"	"b15002_029"	"160"	"medium"	33
"b15002"	"b15002_029"	"170"	"low"	1
"b15002"	"b15002_029"	"250"	"low"	64
"b15002"	"b15002_029"	"250"	"medium"	3
"b15002"	"b15002_029"	"251"	"low"	36
"b15002"	"b15002_029"	"256"	"low"	43
"b15002"	"b15002_029"	"256"	"medium"	2
"b15002"	"b15002_029"	"258"	"low"	101
"b15002"	"b15002_029"	"258"	"medium"	3
"b15002"	"b15002_029"	"310"	"high"	1
"b15002"	"b15002_029"	"310"	"low"	143
"b15002"	"b15002_029"	"310"	"medium"	19
"b15002"	"b15002_029"	"400"	"low"	506
"b15002"	"b15002_029"	"400"	"medium"	18
"b15002"	"b15002_029"	"500"	"low"	108
"b15002"	"b15002_029"	"500"	"medium"	15
"b15002"	"b15002_029"	"795"	"low"	456
"b15002"	"b15002_029"	"795"	"medium"	35
"b15002"	"b15002_029"	"860"	"low"	3673
"b15002"	"b15002_029"	"860"	"medium"	71
"b15002"	"b15002_030"	"020"	"high"	1
"b15002"	"b15002_030"	"020"	"low"	1
"b15002"	"b15002_030"	"020"	"medium"	2
"b15002"	"b15002_030"	"030"	"high"	1
"b15002"	"b15002_030"	"030"	"low"	2
"b15002"	"b15002_030"	"030"	"medium"	4
"b15002"	"b15002_030"	"040"	"high"	2
"b15002"	"b15002_030"	"040"	"low"	17
"b15002"	"b15002_030"	"040"	"medium"	11
"b15002"	"b15002_030"	"050"	"low"	617
"b15002"	"b15002_030"	"050"	"medium"	58
"b15002"	"b15002_030"	"060"	"high"	5
"b15002"	"b15002_030"	"060"	"low"	4285
"b15002"	"b15002_030"	"060"	"medium"	103
"b15002"	"b15002_030"	"140"	"low"	10330
"b15002"	"b15002_030"	"140"	"medium"	233
"b15002"	"b15002_030"	"150"	"high"	1
"b15002"	"b15002_030"	"150"	"low"	27691
"b15002"	"b15002_030"	"150"	"medium"	204
"b15002"	"b15002_030"	"160"	"high"	1
"b15002"	"b15002_030"	"160"	"low"	3247
"b15002"	"b15002_030"	"160"	"medium"	66
"b15002"	"b15002_030"	"170"	"low"	2
"b15002"	"b15002_030"	"250"	"low"	67
"b15002"	"b15002_030"	"250"	"medium"	4
"b15002"	"b15002_030"	"251"	"low"	59
"b15002"	"b15002_030"	"251"	"medium"	3
"b15002"	"b15002_030"	"256"	"low"	74
"b15002"	"b15002_030"	"256"	"medium"	3
"b15002"	"b15002_030"	"258"	"low"	123
"b15002"	"b15002_030"	"258"	"medium"	5
"b15002"	"b15002_030"	"310"	"low"	185
"b15002"	"b15002_030"	"310"	"medium"	26
"b15002"	"b15002_030"	"400"	"high"	1
"b15002"	"b15002_030"	"400"	"low"	557
"b15002"	"b15002_030"	"400"	"medium"	31
"b15002"	"b15002_030"	"500"	"low"	101
"b15002"	"b15002_030"	"500"	"medium"	42
"b15002"	"b15002_030"	"795"	"low"	530
"b15002"	"b15002_030"	"795"	"medium"	56
"b15002"	"b15002_030"	"860"	"low"	4287
"b15002"	"b15002_030"	"860"	"medium"	100
"b15002"	"b15002_031"	"010"	"high"	1
"b15002"	"b15002_031"	"020"	"high"	4
"b15002"	"b15002_031"	"030"	"high"	8
"b15002"	"b15002_031"	"030"	"medium"	1
"b15002"	"b15002_031"	"040"	"high"	28
"b15002"	"b15002_031"	"040"	"low"	5
"b15002"	"b15002_031"	"040"	"medium"	15
"b15002"	"b15002_031"	"050"	"high"	11
"b15002"	"b15002_031"	"050"	"low"	860
"b15002"	"b15002_031"	"050"	"medium"	143
"b15002"	"b15002_031"	"060"	"high"	6
"b15002"	"b15002_031"	"060"	"low"	4459
"b15002"	"b15002_031"	"060"	"medium"	175
"b15002"	"b15002_031"	"140"	"high"	1
"b15002"	"b15002_031"	"140"	"low"	10420
"b15002"	"b15002_031"	"140"	"medium"	199
"b15002"	"b15002_031"	"150"	"high"	3
"b15002"	"b15002_031"	"150"	"low"	23580
"b15002"	"b15002_031"	"150"	"medium"	125
"b15002"	"b15002_031"	"160"	"high"	2
"b15002"	"b15002_031"	"160"	"low"	3067
"b15002"	"b15002_031"	"160"	"medium"	100
"b15002"	"b15002_031"	"170"	"low"	3
"b15002"	"b15002_031"	"170"	"medium"	2
"b15002"	"b15002_031"	"250"	"high"	1
"b15002"	"b15002_031"	"250"	"low"	59
"b15002"	"b15002_031"	"250"	"medium"	8
"b15002"	"b15002_031"	"251"	"low"	50
"b15002"	"b15002_031"	"251"	"medium"	1
"b15002"	"b15002_031"	"256"	"low"	49
"b15002"	"b15002_031"	"256"	"medium"	3
"b15002"	"b15002_031"	"258"	"low"	108
"b15002"	"b15002_031"	"310"	"high"	18
"b15002"	"b15002_031"	"310"	"low"	257
"b15002"	"b15002_031"	"310"	"medium"	79
"b15002"	"b15002_031"	"400"	"high"	11
"b15002"	"b15002_031"	"400"	"low"	635
"b15002"	"b15002_031"	"400"	"medium"	78
"b15002"	"b15002_031"	"500"	"high"	5
"b15002"	"b15002_031"	"500"	"low"	134
"b15002"	"b15002_031"	"500"	"medium"	145
"b15002"	"b15002_031"	"795"	"high"	2
"b15002"	"b15002_031"	"795"	"low"	813
"b15002"	"b15002_031"	"795"	"medium"	185
"b15002"	"b15002_031"	"860"	"high"	1
"b15002"	"b15002_031"	"860"	"low"	4412
"b15002"	"b15002_031"	"860"	"medium"	146
"b15002"	"b15002_032"	"010"	"high"	1
"b15002"	"b15002_032"	"020"	"high"	4
"b15002"	"b15002_032"	"030"	"high"	9
"b15002"	"b15002_032"	"040"	"high"	41
"b15002"	"b15002_032"	"040"	"low"	3
"b15002"	"b15002_032"	"040"	"medium"	8
"b15002"	"b15002_032"	"050"	"high"	88
"b15002"	"b15002_032"	"050"	"low"	794
"b15002"	"b15002_032"	"050"	"medium"	287
"b15002"	"b15002_032"	"060"	"high"	63
"b15002"	"b15002_032"	"060"	"low"	4936
"b15002"	"b15002_032"	"060"	"medium"	405
"b15002"	"b15002_032"	"140"	"high"	5
"b15002"	"b15002_032"	"140"	"low"	12155
"b15002"	"b15002_032"	"140"	"medium"	554
"b15002"	"b15002_032"	"150"	"high"	3
"b15002"	"b15002_032"	"150"	"low"	28033
"b15002"	"b15002_032"	"150"	"medium"	595
"b15002"	"b15002_032"	"160"	"high"	45
"b15002"	"b15002_032"	"160"	"low"	3564
"b15002"	"b15002_032"	"160"	"medium"	327
"b15002"	"b15002_032"	"170"	"high"	2
"b15002"	"b15002_032"	"170"	"medium"	2
"b15002"	"b15002_032"	"250"	"high"	1
"b15002"	"b15002_032"	"250"	"low"	63
"b15002"	"b15002_032"	"250"	"medium"	9
"b15002"	"b15002_032"	"251"	"low"	47
"b15002"	"b15002_032"	"251"	"medium"	1
"b15002"	"b15002_032"	"256"	"low"	59
"b15002"	"b15002_032"	"256"	"medium"	1
"b15002"	"b15002_032"	"258"	"low"	101
"b15002"	"b15002_032"	"258"	"medium"	2
"b15002"	"b15002_032"	"310"	"high"	59
"b15002"	"b15002_032"	"310"	"low"	232
"b15002"	"b15002_032"	"310"	"medium"	121
"b15002"	"b15002_032"	"400"	"high"	56
"b15002"	"b15002_032"	"400"	"low"	662
"b15002"	"b15002_032"	"400"	"medium"	122
"b15002"	"b15002_032"	"500"	"high"	112
"b15002"	"b15002_032"	"500"	"low"	55
"b15002"	"b15002_032"	"500"	"medium"	189
"b15002"	"b15002_032"	"795"	"high"	32
"b15002"	"b15002_032"	"795"	"low"	1020
"b15002"	"b15002_032"	"795"	"medium"	582
"b15002"	"b15002_032"	"860"	"high"	8
"b15002"	"b15002_032"	"860"	"low"	5555
"b15002"	"b15002_032"	"860"	"medium"	516
"b15002"	"b15002_033"	"010"	"high"	1
"b15002"	"b15002_033"	"020"	"high"	4
"b15002"	"b15002_033"	"030"	"high"	9
"b15002"	"b15002_033"	"040"	"high"	42
"b15002"	"b15002_033"	"040"	"medium"	10
"b15002"	"b15002_033"	"050"	"high"	69
"b15002"	"b15002_033"	"050"	"low"	797
"b15002"	"b15002_033"	"050"	"medium"	256
"b15002"	"b15002_033"	"060"	"high"	47
"b15002"	"b15002_033"	"060"	"low"	4055
"b15002"	"b15002_033"	"060"	"medium"	309
"b15002"	"b15002_033"	"140"	"high"	1
"b15002"	"b15002_033"	"140"	"low"	11120
"b15002"	"b15002_033"	"140"	"medium"	328
"b15002"	"b15002_033"	"150"	"high"	4
"b15002"	"b15002_033"	"150"	"low"	21180
"b15002"	"b15002_033"	"150"	"medium"	270
"b15002"	"b15002_033"	"160"	"high"	29
"b15002"	"b15002_033"	"160"	"low"	2855
"b15002"	"b15002_033"	"160"	"medium"	232
"b15002"	"b15002_033"	"170"	"high"	1
"b15002"	"b15002_033"	"170"	"low"	3
"b15002"	"b15002_033"	"170"	"medium"	2
"b15002"	"b15002_033"	"250"	"low"	38
"b15002"	"b15002_033"	"250"	"medium"	8
"b15002"	"b15002_033"	"251"	"low"	31
"b15002"	"b15002_033"	"251"	"medium"	2
"b15002"	"b15002_033"	"256"	"low"	39
"b15002"	"b15002_033"	"258"	"low"	82
"b15002"	"b15002_033"	"258"	"medium"	1
"b15002"	"b15002_033"	"310"	"high"	47
"b15002"	"b15002_033"	"310"	"low"	224
"b15002"	"b15002_033"	"310"	"medium"	100
"b15002"	"b15002_033"	"400"	"high"	44
"b15002"	"b15002_033"	"400"	"low"	613
"b15002"	"b15002_033"	"400"	"medium"	109
"b15002"	"b15002_033"	"500"	"high"	74
"b15002"	"b15002_033"	"500"	"low"	60
"b15002"	"b15002_033"	"500"	"medium"	229
"b15002"	"b15002_033"	"795"	"high"	15
"b15002"	"b15002_033"	"795"	"low"	1003
"b15002"	"b15002_033"	"795"	"medium"	505
"b15002"	"b15002_033"	"860"	"high"	7
"b15002"	"b15002_033"	"860"	"low"	4770
"b15002"	"b15002_033"	"860"	"medium"	336
"b15002"	"b15002_034"	"010"	"high"	1
"b15002"	"b15002_034"	"020"	"high"	4
"b15002"	"b15002_034"	"030"	"high"	9
"b15002"	"b15002_034"	"040"	"high"	15
"b15002"	"b15002_034"	"040"	"low"	11
"b15002"	"b15002_034"	"040"	"medium"	22
"b15002"	"b15002_034"	"050"	"high"	3
"b15002"	"b15002_034"	"050"	"low"	508
"b15002"	"b15002_034"	"050"	"medium"	63
"b15002"	"b15002_034"	"060"	"high"	1
"b15002"	"b15002_034"	"060"	"low"	1321
"b15002"	"b15002_034"	"060"	"medium"	68
"b15002"	"b15002_034"	"140"	"low"	4430
"b15002"	"b15002_034"	"140"	"medium"	34
"b15002"	"b15002_034"	"150"	"high"	2
"b15002"	"b15002_034"	"150"	"low"	4854
"b15002"	"b15002_034"	"150"	"medium"	14
"b15002"	"b15002_034"	"160"	"low"	1036
"b15002"	"b15002_034"	"160"	"medium"	42
"b15002"	"b15002_034"	"170"	"low"	2
"b15002"	"b15002_034"	"170"	"medium"	2
"b15002"	"b15002_034"	"250"	"low"	15
"b15002"	"b15002_034"	"251"	"low"	5
"b15002"	"b15002_034"	"251"	"medium"	1
"b15002"	"b15002_034"	"256"	"low"	12
"b15002"	"b15002_034"	"256"	"medium"	1
"b15002"	"b15002_034"	"258"	"low"	8
"b15002"	"b15002_034"	"258"	"medium"	1
"b15002"	"b15002_034"	"310"	"high"	12
"b15002"	"b15002_034"	"310"	"low"	175
"b15002"	"b15002_034"	"310"	"medium"	31
"b15002"	"b15002_034"	"400"	"high"	10
"b15002"	"b15002_034"	"400"	"low"	303
"b15002"	"b15002_034"	"400"	"medium"	32
"b15002"	"b15002_034"	"500"	"low"	171
"b15002"	"b15002_034"	"500"	"medium"	70
"b15002"	"b15002_034"	"795"	"low"	637
"b15002"	"b15002_034"	"795"	"medium"	60
"b15002"	"b15002_034"	"860"	"low"	2017
"b15002"	"b15002_034"	"860"	"medium"	34
"b15002"	"b15002_035"	"010"	"high"	1
"b15002"	"b15002_035"	"020"	"high"	4
"b15002"	"b15002_035"	"030"	"high"	9
"b15002"	"b15002_035"	"040"	"high"	18
"b15002"	"b15002_035"	"040"	"low"	9
"b15002"	"b15002_035"	"040"	"medium"	20
"b15002"	"b15002_035"	"050"	"high"	3
"b15002"	"b15002_035"	"050"	"low"	464
"b15002"	"b15002_035"	"050"	"medium"	69
"b15002"	"b15002_035"	"060"	"high"	1
"b15002"	"b15002_035"	"060"	"low"	1055
"b15002"	"b15002_035"	"060"	"medium"	59
"b15002"	"b15002_035"	"140"	"high"	1
"b15002"	"b15002_035"	"140"	"low"	3170
"b15002"	"b15002_035"	"140"	"medium"	12
"b15002"	"b15002_035"	"150"	"high"	2
"b15002"	"b15002_035"	"150"	"low"	2912
"b15002"	"b15002_035"	"150"	"medium"	15
"b15002"	"b15002_035"	"160"	"low"	858
"b15002"	"b15002_035"	"160"	"medium"	38
"b15002"	"b15002_035"	"170"	"low"	2
"b15002"	"b15002_035"	"250"	"low"	19
"b15002"	"b15002_035"	"250"	"medium"	1
"b15002"	"b15002_035"	"251"	"low"	2
"b15002"	"b15002_035"	"256"	"low"	8
"b15002"	"b15002_035"	"258"	"low"	7
"b15002"	"b15002_035"	"310"	"high"	10
"b15002"	"b15002_035"	"310"	"low"	160
"b15002"	"b15002_035"	"310"	"medium"	33
"b15002"	"b15002_035"	"400"	"high"	11
"b15002"	"b15002_035"	"400"	"low"	256
"b15002"	"b15002_035"	"400"	"medium"	36
"b15002"	"b15002_035"	"500"	"low"	182
"b15002"	"b15002_035"	"500"	"medium"	60
"b15002"	"b15002_035"	"795"	"low"	625
"b15002"	"b15002_035"	"795"	"medium"	46
"b15002"	"b15002_035"	"860"	"low"	1622
"b15002"	"b15002_035"	"860"	"medium"	23
"b19001"	"b19001_001"	"010"	"high"	1
"b19001"	"b19001_001"	"020"	"high"	4
"b19001"	"b19001_001"	"030"	"high"	9
"b19001"	"b19001_001"	"040"	"high"	38
"b19001"	"b19001_001"	"040"	"low"	2
"b19001"	"b19001_001"	"040"	"medium"	10
"b19001"	"b19001_001"	"050"	"high"	269
"b19001"	"b19001_001"	"050"	"low"	719
"b19001"	"b19001_001"	"050"	"medium"	355
"b19001"	"b19001_001"	"060"	"high"	333
"b19001"	"b19001_001"	"060"	"low"	5743
"b19001"	"b19001_001"	"060"	"medium"	882
"b19001"	"b19001_001"	"140"	"high"	697
"b19001"	"b19001_001"	"140"	"low"	14448
"b19001"	"b19001_001"	"140"	"medium"	3221
"b19001"	"b19001_001"	"150"	"high"	419
"b19001"	"b19001_001"	"150"	"low"	32998
"b19001"	"b19001_001"	"150"	"medium"	3006
"b19001"	"b19001_001"	"160"	"high"	267
"b19001"	"b19001_001"	"160"	"low"	4459
"b19001"	"b19001_001"	"160"	"medium"	767
"b19001"	"b19001_001"	"170"	"high"	2
"b19001"	"b19001_001"	"170"	"low"	1
"b19001"	"b19001_001"	"170"	"medium"	2
"b19001"	"b19001_001"	"250"	"high"	1
"b19001"	"b19001_001"	"250"	"low"	97
"b19001"	"b19001_001"	"250"	"medium"	16
"b19001"	"b19001_001"	"251"	"low"	74
"b19001"	"b19001_001"	"251"	"medium"	6
"b19001"	"b19001_001"	"256"	"high"	1
"b19001"	"b19001_001"	"256"	"low"	79
"b19001"	"b19001_001"	"256"	"medium"	13
"b19001"	"b19001_001"	"258"	"high"	1
"b19001"	"b19001_001"	"258"	"low"	148
"b19001"	"b19001_001"	"258"	"medium"	12
"b19001"	"b19001_001"	"310"	"high"	117
"b19001"	"b19001_001"	"310"	"low"	199
"b19001"	"b19001_001"	"310"	"medium"	126
"b19001"	"b19001_001"	"400"	"high"	103
"b19001"	"b19001_001"	"400"	"low"	683
"b19001"	"b19001_001"	"400"	"medium"	179
"b19001"	"b19001_001"	"500"	"high"	170
"b19001"	"b19001_001"	"500"	"low"	54
"b19001"	"b19001_001"	"500"	"medium"	89
"b19001"	"b19001_001"	"795"	"high"	390
"b19001"	"b19001_001"	"795"	"low"	561
"b19001"	"b19001_001"	"795"	"medium"	633
"b19001"	"b19001_001"	"860"	"high"	306
"b19001"	"b19001_001"	"860"	"low"	6080
"b19001"	"b19001_001"	"860"	"medium"	1425
"b19001"	"b19001_002"	"010"	"high"	1
"b19001"	"b19001_002"	"020"	"high"	4
"b19001"	"b19001_002"	"030"	"high"	9
"b19001"	"b19001_002"	"040"	"high"	29
"b19001"	"b19001_002"	"040"	"low"	6
"b19001"	"b19001_002"	"040"	"medium"	13
"b19001"	"b19001_002"	"050"	"high"	13
"b19001"	"b19001_002"	"050"	"low"	876
"b19001"	"b19001_002"	"050"	"medium"	172
"b19001"	"b19001_002"	"060"	"high"	13
"b19001"	"b19001_002"	"060"	"low"	4228
"b19001"	"b19001_002"	"060"	"medium"	193
"b19001"	"b19001_002"	"140"	"low"	11002
"b19001"	"b19001_002"	"140"	"medium"	211
"b19001"	"b19001_002"	"150"	"low"	20705
"b19001"	"b19001_002"	"150"	"medium"	152
"b19001"	"b19001_002"	"160"	"high"	7
"b19001"	"b19001_002"	"160"	"low"	3245
"b19001"	"b19001_002"	"160"	"medium"	137
"b19001"	"b19001_002"	"170"	"low"	2
"b19001"	"b19001_002"	"170"	"medium"	3
"b19001"	"b19001_002"	"250"	"low"	80
"b19001"	"b19001_002"	"250"	"medium"	8
"b19001"	"b19001_002"	"251"	"low"	58
"b19001"	"b19001_002"	"256"	"low"	78
"b19001"	"b19001_002"	"256"	"medium"	2
"b19001"	"b19001_002"	"258"	"low"	125
"b19001"	"b19001_002"	"258"	"medium"	4
"b19001"	"b19001_002"	"310"	"high"	15
"b19001"	"b19001_002"	"310"	"low"	297
"b19001"	"b19001_002"	"310"	"medium"	90
"b19001"	"b19001_002"	"400"	"high"	15
"b19001"	"b19001_002"	"400"	"low"	738
"b19001"	"b19001_002"	"400"	"medium"	97
"b19001"	"b19001_002"	"500"	"high"	21
"b19001"	"b19001_002"	"500"	"low"	122
"b19001"	"b19001_002"	"500"	"medium"	151
"b19001"	"b19001_002"	"795"	"high"	2
"b19001"	"b19001_002"	"795"	"low"	802
"b19001"	"b19001_002"	"795"	"medium"	252
"b19001"	"b19001_002"	"860"	"high"	2
"b19001"	"b19001_002"	"860"	"low"	4627
"b19001"	"b19001_002"	"860"	"medium"	209
"b19001"	"b19001_003"	"010"	"high"	1
"b19001"	"b19001_003"	"020"	"high"	4
"b19001"	"b19001_003"	"030"	"high"	9
"b19001"	"b19001_003"	"040"	"high"	34
"b19001"	"b19001_003"	"040"	"low"	5
"b19001"	"b19001_003"	"040"	"medium"	11
"b19001"	"b19001_003"	"050"	"high"	12
"b19001"	"b19001_003"	"050"	"low"	832
"b19001"	"b19001_003"	"050"	"medium"	187
"b19001"	"b19001_003"	"060"	"high"	9
"b19001"	"b19001_003"	"060"	"low"	4124
"b19001"	"b19001_003"	"060"	"medium"	145
"b19001"	"b19001_003"	"140"	"low"	9956
"b19001"	"b19001_003"	"140"	"medium"	113
"b19001"	"b19001_003"	"150"	"high"	1
"b19001"	"b19001_003"	"150"	"low"	17304
"b19001"	"b19001_003"	"150"	"medium"	60
"b19001"	"b19001_003"	"160"	"high"	4
"b19001"	"b19001_003"	"160"	"low"	3064
"b19001"	"b19001_003"	"160"	"medium"	99
"b19001"	"b19001_003"	"170"	"low"	1
"b19001"	"b19001_003"	"170"	"medium"	3
"b19001"	"b19001_003"	"250"	"low"	64
"b19001"	"b19001_003"	"250"	"medium"	6
"b19001"	"b19001_003"	"251"	"low"	38
"b19001"	"b19001_003"	"251"	"medium"	1
"b19001"	"b19001_003"	"256"	"low"	65
"b19001"	"b19001_003"	"256"	"medium"	2
"b19001"	"b19001_003"	"258"	"low"	98
"b19001"	"b19001_003"	"258"	"medium"	3
"b19001"	"b19001_003"	"310"	"high"	16
"b19001"	"b19001_003"	"310"	"low"	277
"b19001"	"b19001_003"	"310"	"medium"	86
"b19001"	"b19001_003"	"400"	"high"	16
"b19001"	"b19001_003"	"400"	"low"	703
"b19001"	"b19001_003"	"400"	"medium"	79
"b19001"	"b19001_003"	"500"	"high"	9
"b19001"	"b19001_003"	"500"	"low"	119
"b19001"	"b19001_003"	"500"	"medium"	194
"b19001"	"b19001_003"	"795"	"low"	914
"b19001"	"b19001_003"	"795"	"medium"	178
"b19001"	"b19001_003"	"860"	"high"	1
"b19001"	"b19001_003"	"860"	"low"	4465
"b19001"	"b19001_003"	"860"	"medium"	121
"b19001"	"b19001_004"	"010"	"high"	1
"b19001"	"b19001_004"	"020"	"high"	4
"b19001"	"b19001_004"	"030"	"high"	9
"b19001"	"b19001_004"	"040"	"high"	28
"b19001"	"b19001_004"	"040"	"low"	4
"b19001"	"b19001_004"	"040"	"medium"	17
"b19001"	"b19001_004"	"050"	"high"	6
"b19001"	"b19001_004"	"050"	"low"	814
"b19001"	"b19001_004"	"050"	"medium"	138
"b19001"	"b19001_004"	"060"	"high"	10
"b19001"	"b19001_004"	"060"	"low"	4269
"b19001"	"b19001_004"	"060"	"medium"	129
"b19001"	"b19001_004"	"140"	"low"	10221
"b19001"	"b19001_004"	"140"	"medium"	119
"b19001"	"b19001_004"	"150"	"low"	18147
"b19001"	"b19001_004"	"150"	"medium"	38
"b19001"	"b19001_004"	"160"	"high"	2
"b19001"	"b19001_004"	"160"	"low"	3017
"b19001"	"b19001_004"	"160"	"medium"	104
"b19001"	"b19001_004"	"170"	"low"	3
"b19001"	"b19001_004"	"170"	"medium"	2
"b19001"	"b19001_004"	"250"	"low"	68
"b19001"	"b19001_004"	"250"	"medium"	4
"b19001"	"b19001_004"	"251"	"low"	45
"b19001"	"b19001_004"	"256"	"low"	47
"b19001"	"b19001_004"	"256"	"medium"	1
"b19001"	"b19001_004"	"258"	"low"	108
"b19001"	"b19001_004"	"310"	"high"	18
"b19001"	"b19001_004"	"310"	"low"	255
"b19001"	"b19001_004"	"310"	"medium"	61
"b19001"	"b19001_004"	"400"	"high"	15
"b19001"	"b19001_004"	"400"	"low"	655
"b19001"	"b19001_004"	"400"	"medium"	80
"b19001"	"b19001_004"	"500"	"high"	9
"b19001"	"b19001_004"	"500"	"low"	126
"b19001"	"b19001_004"	"500"	"medium"	175
"b19001"	"b19001_004"	"795"	"low"	849
"b19001"	"b19001_004"	"795"	"medium"	154
"b19001"	"b19001_004"	"860"	"low"	4388
"b19001"	"b19001_004"	"860"	"medium"	118
"b19001"	"b19001_005"	"010"	"high"	1
"b19001"	"b19001_005"	"020"	"high"	4
"b19001"	"b19001_005"	"030"	"high"	9
"b19001"	"b19001_005"	"040"	"high"	25
"b19001"	"b19001_005"	"040"	"low"	7
"b19001"	"b19001_005"	"040"	"medium"	17
"b19001"	"b19001_005"	"050"	"high"	6
"b19001"	"b19001_005"	"050"	"low"	700
"b19001"	"b19001_005"	"050"	"medium"	97
"b19001"	"b19001_005"	"060"	"high"	6
"b19001"	"b19001_005"	"060"	"low"	3909
"b19001"	"b19001_005"	"060"	"medium"	99
"b19001"	"b19001_005"	"140"	"low"	10068
"b19001"	"b19001_005"	"140"	"medium"	83
"b19001"	"b19001_005"	"150"	"low"	18455
"b19001"	"b19001_005"	"150"	"medium"	54
"b19001"	"b19001_005"	"160"	"high"	2
"b19001"	"b19001_005"	"160"	"low"	2839
